subscription_id,customer_id,start_date,end_date,status,monthly_recurring_revenue
SUB-006356,CUST-00420,2024-09-04,2025-11-30,churned,13.04
SUB-006357,CUST-01585,2025-06-06,,active,350.01
SUB-006358,CUST-04679,2024-11-17,,active,136.22
SUB-006359,CUST-02853,2024-11-19,,active,153.01
SUB-006360,CUST-02016,2025-07-07,,active,296.74
SUB-006361,CUST-02671,2024-12-09,,active,90.78
SUB-006362,CUST-02887,2025-03-18,,active,68.06
SUB-006363,CUST-01634,2024-04-24,,active,134.42
SUB-006364,CUST-01808,2024-07-27,2025-12-19,churned,111.16
SUB-006365,CUST-01826,2025-02-05,,active,92.17
SUB-006366,CUST-01615,2024-04-29,,active,147.02
SUB-006367,CUST-00792,2025-10-11,,active,154.25
SUB-006368,CUST-03018,2024-11-30,2025-09-25,churned,149.23
SUB-006369,CUST-04853,2025-05-26,,active,245.68
SUB-006370,CUST-02894,2025-07-09,,active,143.95
SUB-006371,CUST-02158,2025-06-12,,active,71.56
SUB-006372,CUST-01468,2024-12-15,,active,435.01
SUB-006373,CUST-04250,2025-08-08,,active,76.29
SUB-006374,CUST-03479,2025-01-09,,active,281.74
SUB-006375,CUST-04072,2024-05-24,,active,475.26
SUB-006376,CUST-01406,2024-06-01,2025-03-30,churned,12.67
SUB-006377,CUST-04270,2024-10-30,,active,95.55
SUB-006378,CUST-01062,2025-07-01,,active,88.87
SUB-006379,CUST-01297,2025-02-15,,active,166.11
SUB-006380,CUST-01647,2024-06-06,,active,171.21
SUB-006381,CUST-02412,2025-05-27,,active,331.64
SUB-006382,CUST-00229,2025-01-28,,active,302.92
SUB-006383,CUST-03853,2024-02-07,2025-09-20,churned,144.18
SUB-006384,CUST-00567,2025-07-19,,active,125.14
SUB-006385,CUST-01403,2024-07-19,,active,164.54
SUB-006386,CUST-01288,2024-01-11,2025-05-28,churned,293.88
SUB-006387,CUST-03111,2025-01-28,,active,112.84
SUB-006388,CUST-01323,2024-11-06,,active,246.11
SUB-006389,CUST-00779,2025-10-05,,active,356.36
SUB-006390,CUST-00893,2025-07-13,,active,304.72
SUB-006391,CUST-02866,2024-02-24,,active,98.45
SUB-006392,CUST-02490,2025-06-21,,active,189.25
SUB-006393,CUST-03451,2024-05-09,,active,366.2
SUB-006394,CUST-00607,2025-10-07,,active,17.07
SUB-006395,CUST-02471,2024-09-18,,active,62.23
SUB-006396,CUST-00089,2025-03-18,,active,61.7
SUB-006397,CUST-00440,2025-07-09,,active,58.0
SUB-006398,CUST-02285,2025-07-21,,active,239.16
SUB-006399,CUST-03503,2024-11-01,,paused,284.64
SUB-006400,CUST-03480,2024-08-25,,active,312.04
SUB-006401,CUST-03764,2024-08-14,,active,137.17
SUB-006402,CUST-01894,2024-07-10,,active,180.22
SUB-006403,CUST-04387,2024-11-23,,active,32.8
SUB-006404,CUST-00124,2024-11-17,,active,160.72
SUB-006405,CUST-01955,2025-07-10,2025-01-29,churned,145.55
SUB-006406,CUST-02141,2024-01-21,,active,263.37
SUB-006407,CUST-00303,2024-06-01,2025-06-23,churned,79.09
SUB-006408,CUST-02370,2024-05-20,2025-10-19,churned,133.54
SUB-006409,CUST-02876,2024-10-09,,active,384.45
SUB-006410,CUST-01234,2025-07-19,,active,112.2
SUB-006411,CUST-00286,2024-05-04,,active,439.5
SUB-006412,CUST-04490,2024-07-08,,paused,151.17
SUB-006413,CUST-03291,2024-11-19,,paused,93.49
SUB-006414,CUST-00104,2025-07-01,,active,8.22
SUB-006415,CUST-02326,2024-06-30,,active,328.89
SUB-006416,CUST-03323,2024-06-16,2025-10-05,churned,173.61
SUB-006417,CUST-01700,2025-07-22,,active,147.32
SUB-006418,CUST-04629,2024-04-23,,active,115.15
SUB-006419,CUST-00058,2025-09-30,,active,163.45
SUB-006420,CUST-04499,2024-07-08,,active,71.5
SUB-006421,CUST-00937,2024-11-08,,paused,53.66
SUB-006422,CUST-04956,2024-05-13,,active,443.69
SUB-006423,CUST-03043,2024-06-14,,active,356.82
SUB-006424,CUST-00699,2025-01-28,,active,186.17
SUB-006425,CUST-03854,2025-07-15,,active,56.61
SUB-006426,CUST-04524,2024-08-12,,active,58.74
SUB-006427,CUST-01258,2024-11-20,,paused,81.73
SUB-006428,CUST-01077,2025-01-17,,active,326.04
SUB-006429,CUST-02777,2024-03-02,,active,145.72
SUB-006430,CUST-00398,2025-06-06,,active,179.87
SUB-006431,CUST-02830,2025-05-29,,active,97.72
SUB-006432,CUST-01265,2024-12-06,2025-07-21,churned,53.57
SUB-006433,CUST-03166,2025-07-10,,active,156.93
SUB-006434,CUST-00261,2025-05-13,,active,460.9
SUB-006435,CUST-04395,2025-02-13,,active,52.8
SUB-006436,CUST-04439,2024-08-17,,active,105.73
SUB-006437,CUST-03886,2024-12-14,,active,321.86
SUB-006438,CUST-02934,2025-08-28,,paused,48.92
SUB-006439,CUST-04540,2024-08-29,,paused,64.89
SUB-006440,CUST-01581,2024-12-25,2025-09-15,churned,225.94
SUB-006441,CUST-04625,2025-02-23,,active,282.13
SUB-006442,CUST-03232,2025-03-30,,active,115.2
SUB-006443,CUST-03039,2024-01-18,,active,273.51
SUB-006444,CUST-01156,2024-10-26,,active,312.75
SUB-006445,CUST-03871,2024-01-23,,active,70.29
SUB-006446,CUST-04956,2024-12-05,,active,120.4
SUB-006447,CUST-01764,2024-12-10,,active,141.85
SUB-006448,CUST-01808,2025-01-04,,active,193.3
SUB-006449,CUST-02147,2025-06-08,,active,397.15
SUB-006450,CUST-03390,2024-02-22,,active,476.09
SUB-006451,CUST-02284,2025-06-06,,active,323.51
SUB-006452,CUST-02990,2025-04-30,2025-06-12,churned,317.01
SUB-006453,CUST-00467,2024-02-28,,active,430.58
SUB-006454,CUST-04198,2024-12-30,2025-05-12,churned,465.85
SUB-006455,CUST-00582,2025-08-17,,active,56.2
SUB-006456,CUST-03246,2024-02-27,,active,546.15
SUB-006457,CUST-02310,2024-08-27,2025-09-22,churned,70.2
SUB-006458,CUST-04216,2024-10-27,,active,141.33
SUB-006459,CUST-02783,2024-11-14,,active,76.92
SUB-006460,CUST-01963,2024-04-03,2025-06-16,churned,240.82
SUB-006461,CUST-03551,2024-04-14,,active,137.08
SUB-006462,CUST-04241,2024-03-29,,active,83.4
SUB-006463,CUST-00493,2024-10-09,,active,189.82
SUB-006464,CUST-04645,2025-08-06,,active,208.75
SUB-006465,CUST-00810,2024-07-13,,active,146.08
SUB-006466,CUST-01629,2025-05-19,2025-10-25,churned,409.98
SUB-006467,CUST-03037,2024-04-08,,active,40.97
SUB-006468,CUST-03104,2025-02-04,2025-03-23,churned,28.58
SUB-006469,CUST-03995,2024-08-05,,active,428.77
SUB-006470,CUST-00305,2024-03-27,,active,117.72
SUB-006471,CUST-04889,2024-03-12,,active,243.65
SUB-006472,CUST-00810,2024-08-12,2025-01-26,churned,96.63
SUB-006473,CUST-00304,2025-02-19,,active,94.45
SUB-006474,CUST-04928,2025-04-01,,active,242.23
SUB-006475,CUST-00524,2025-08-23,,active,191.61
SUB-006476,CUST-00984,2025-06-20,2025-08-21,churned,59.55
SUB-006477,CUST-00112,2024-12-29,,active,131.04
SUB-006478,CUST-02771,2024-01-04,,active,203.28
SUB-006479,CUST-01097,2025-02-22,,active,230.28
SUB-006480,CUST-00763,2025-05-16,,active,203.15
SUB-006481,CUST-03241,2025-01-30,2025-12-20,churned,222.59
SUB-006482,CUST-00112,2025-05-22,,active,250.33
SUB-006483,CUST-02247,2025-03-26,,active,117.04
SUB-006484,CUST-03224,2025-03-20,,active,74.07
SUB-006485,CUST-01162,2025-05-28,2025-01-22,churned,125.84
SUB-006486,CUST-02683,2024-01-06,,active,99.76
SUB-006487,CUST-03755,2024-02-18,,active,413.55
SUB-006488,CUST-01671,2024-03-10,2025-07-09,churned,63.91
SUB-006489,CUST-01505,2024-01-01,,active,189.25
SUB-006490,CUST-00650,2024-03-12,,active,28.27
SUB-006491,CUST-02741,2025-06-07,,active,100.72
SUB-006492,CUST-01655,2024-12-28,,active,222.21
SUB-006493,CUST-03033,2024-11-28,2025-05-24,churned,253.76
SUB-006494,CUST-00373,2024-05-08,,active,224.92
SUB-006495,CUST-00578,2024-03-04,,active,47.64
SUB-006496,CUST-01920,2024-03-19,,active,163.32
SUB-006497,CUST-04825,2025-01-28,,active,164.87
SUB-006498,CUST-02180,2024-03-27,,active,102.15
SUB-006499,CUST-04558,2024-03-09,,active,78.11
SUB-006500,CUST-01404,2024-02-15,,active,144.11
SUB-006501,CUST-00787,2024-04-08,,active,318.97
SUB-006502,CUST-00067,2025-06-16,,paused,41.94
SUB-006503,CUST-00182,2024-05-27,,active,122.68
SUB-006504,CUST-04764,2025-09-30,2025-11-22,churned,179.08
SUB-006505,CUST-00537,2024-07-22,,active,398.59
SUB-006506,CUST-01734,2024-05-12,2025-09-24,churned,109.99
SUB-006507,CUST-00947,2024-11-13,,active,170.06
SUB-006508,CUST-00637,2025-08-24,,active,231.15
SUB-006509,CUST-04586,2024-04-16,2025-07-05,churned,123.86
SUB-006510,CUST-03359,2024-09-16,,active,219.28
SUB-006511,CUST-01534,2024-06-26,,active,81.73
SUB-006512,CUST-02063,2024-12-22,,active,97.38
SUB-006513,CUST-02655,2024-02-22,2025-03-01,churned,39.16
SUB-006514,CUST-02759,2024-02-20,,active,162.52
SUB-006515,CUST-00930,2024-12-21,,active,68.24
SUB-006516,CUST-01713,2024-05-06,,active,133.22
SUB-006517,CUST-03382,2025-05-04,2025-07-28,churned,194.87
SUB-006518,CUST-00759,2024-03-28,,active,146.46
SUB-006519,CUST-03550,2024-08-12,,active,131.15
SUB-006520,CUST-02474,2024-01-31,,active,118.54
SUB-006521,CUST-01056,2025-08-27,,active,41.94
SUB-006522,CUST-00858,2024-05-29,,active,153.86
SUB-006523,CUST-04998,2024-04-10,,active,117.07
SUB-006524,CUST-00904,2025-04-26,,active,145.74
SUB-006525,CUST-00988,2024-08-18,,active,202.76
SUB-006526,CUST-04179,2025-01-04,,active,88.23
SUB-006527,CUST-02179,2025-06-17,,active,120.35
SUB-006528,CUST-01276,2024-12-30,,paused,198.43
SUB-006529,CUST-01376,2024-05-22,,active,46.71
SUB-006530,CUST-00294,2025-06-26,,active,728.12
SUB-006531,CUST-03508,2025-01-11,,active,513.7
SUB-006532,CUST-00541,2025-03-05,,paused,205.69
SUB-006533,CUST-00500,2025-09-02,,active,221.82
SUB-006534,CUST-03568,2024-07-26,,active,122.88
SUB-006535,CUST-02769,2025-02-13,,active,66.69
SUB-006536,CUST-01601,2025-01-19,,active,122.67
SUB-006537,CUST-01025,2024-10-13,2025-02-07,churned,70.37
SUB-006538,CUST-02776,2025-05-26,2025-08-17,churned,113.55
SUB-006539,CUST-04159,2025-02-07,,active,47.72
SUB-006540,CUST-03969,2025-01-25,2025-07-28,churned,93.51
SUB-006541,CUST-02495,2025-07-17,,active,186.65
SUB-006542,CUST-00331,2025-05-12,,active,194.63
SUB-006543,CUST-00176,2024-01-26,,active,122.88
SUB-006544,CUST-00402,2024-05-01,,active,231.7
SUB-006545,CUST-01619,2024-05-14,,active,325.14
SUB-006546,CUST-02494,2025-07-26,,active,578.45
SUB-006547,CUST-03797,2025-07-19,,active,323.13
SUB-006548,CUST-00795,2024-01-10,,active,174.02
SUB-006549,CUST-03972,2025-07-09,2025-08-12,churned,239.2
SUB-006550,CUST-03812,2025-02-10,,active,216.35
SUB-006551,CUST-01726,2025-09-08,,active,75.49
SUB-006552,CUST-03745,2024-12-26,,active,179.15
SUB-006553,CUST-01127,2024-02-20,,active,112.42
SUB-006554,CUST-01316,2024-10-19,,active,43.43
SUB-006555,CUST-00652,2024-12-24,,active,221.38
SUB-006556,CUST-01690,2024-04-26,,active,53.65
SUB-006557,CUST-03401,2025-09-16,,active,35.87
SUB-006558,CUST-03912,2024-06-01,,active,400.74
SUB-006559,CUST-02751,2024-08-27,,active,88.19
SUB-006560,CUST-00408,2025-01-08,,active,106.28
SUB-006561,CUST-03700,2024-07-23,,active,54.12
SUB-006562,CUST-03725,2025-06-05,,active,203.53
SUB-006563,CUST-03346,2024-05-15,,active,34.53
SUB-006564,CUST-03726,2024-06-27,,active,61.21
SUB-006565,CUST-01531,2024-09-26,2025-07-08,churned,119.54
SUB-006566,CUST-04662,2024-01-10,,active,166.7
SUB-006567,CUST-01978,2024-03-18,2025-04-18,churned,228.33
SUB-006568,CUST-03272,2025-07-14,2025-09-16,churned,7.79
SUB-006569,CUST-00878,2025-06-09,,active,85.43
SUB-006570,CUST-03393,2025-02-03,,active,476.11
SUB-006571,CUST-03408,2024-07-28,,paused,149.19
SUB-006572,CUST-04112,2024-03-28,2025-12-11,churned,614.22
SUB-006573,CUST-03122,2024-12-02,,active,77.83
SUB-006574,CUST-01621,2024-07-07,2025-04-09,churned,160.21
SUB-006575,CUST-02371,2024-04-18,,active,460.32
SUB-006576,CUST-02900,2025-04-18,2025-10-08,churned,13.93
SUB-006577,CUST-03694,2024-06-29,,active,239.31
SUB-006578,CUST-03927,2025-07-08,,active,122.22
SUB-006579,CUST-04413,2025-09-11,,paused,64.05
SUB-006580,CUST-02629,2025-01-14,,active,91.82
SUB-006581,CUST-01767,2024-01-27,,active,384.21
SUB-006582,CUST-04512,2025-03-04,,active,48.95
SUB-006583,CUST-02601,2024-08-16,2025-07-15,churned,239.11
SUB-006584,CUST-02894,2025-09-28,,active,165.09
SUB-006585,CUST-00822,2024-03-25,,active,95.46
SUB-006586,CUST-00032,2024-02-19,,active,67.55
SUB-006587,CUST-03356,2024-06-16,,active,267.45
SUB-006588,CUST-01021,2024-06-21,,active,36.52
SUB-006589,CUST-00395,2025-09-11,,active,191.95
SUB-006590,CUST-03788,2025-09-02,2025-06-17,churned,224.72
SUB-006591,CUST-04590,2024-05-23,,active,26.89
SUB-006592,CUST-01950,2024-04-06,,paused,555.64
SUB-006593,CUST-00724,2024-08-30,,active,289.54
SUB-006594,CUST-01296,2024-04-09,,active,74.36
SUB-006595,CUST-00472,2024-11-06,,active,51.03
SUB-006596,CUST-03785,2025-09-19,2025-06-11,churned,160.84
SUB-006597,CUST-02815,2024-01-09,,active,188.76
SUB-006598,CUST-01681,2024-05-14,2025-06-06,churned,99.91
SUB-006599,CUST-03412,2024-08-26,,active,66.92
SUB-006600,CUST-01328,2025-04-17,2025-10-13,churned,132.45
SUB-006601,CUST-03785,2025-05-15,,active,520.44
SUB-006602,CUST-01434,2025-08-28,,active,158.05
SUB-006603,CUST-01953,2024-12-29,,active,88.65
SUB-006604,CUST-01452,2024-10-19,,active,152.55
SUB-006605,CUST-03256,2025-07-03,2025-02-05,churned,121.89
SUB-006606,CUST-01042,2025-04-06,,active,319.94
SUB-006607,CUST-03259,2025-04-04,2025-04-08,churned,61.92
SUB-006608,CUST-04039,2024-10-21,,active,171.63
SUB-006609,CUST-01658,2024-01-01,,active,49.51
SUB-006610,CUST-04909,2024-10-01,,active,383.42
SUB-006611,CUST-00602,2025-06-15,,active,132.18
SUB-006612,CUST-02524,2024-02-28,,active,118.28
SUB-006613,CUST-00171,2025-03-28,,paused,294.72
SUB-006614,CUST-03291,2024-03-02,,active,92.91
SUB-006615,CUST-03608,2025-06-04,2025-03-22,churned,229.62
SUB-006616,CUST-04471,2025-03-28,,active,154.65
SUB-006617,CUST-03173,2024-11-17,,active,53.0
SUB-006618,CUST-02652,2025-06-05,,active,354.36
SUB-006619,CUST-01528,2024-12-25,2025-06-28,churned,272.3
SUB-006620,CUST-00664,2024-05-15,,active,278.24
SUB-006621,CUST-04154,2024-12-15,,active,137.11
SUB-006622,CUST-00092,2024-02-10,,paused,74.88
SUB-006623,CUST-01225,2024-11-22,2025-04-08,churned,57.56
SUB-006624,CUST-01850,2024-08-24,,active,96.9
SUB-006625,CUST-03839,2024-08-21,2025-07-08,churned,131.76
SUB-006626,CUST-04769,2025-09-28,2025-11-04,churned,333.5
SUB-006627,CUST-03049,2024-11-25,,active,99.2
SUB-006628,CUST-00485,2025-01-13,2025-07-14,churned,267.69
SUB-006629,CUST-04124,2025-08-04,,active,39.11
SUB-006630,CUST-01753,2025-10-11,2025-04-14,churned,140.98
SUB-006631,CUST-03325,2025-04-10,2025-06-04,churned,56.2
SUB-006632,CUST-01201,2025-04-19,,active,70.25
SUB-006633,CUST-00371,2024-01-16,,active,29.26
SUB-006634,CUST-01713,2024-02-27,2025-11-08,churned,224.66
SUB-006635,CUST-01125,2024-04-21,2025-06-04,churned,190.63
SUB-006636,CUST-01523,2025-03-08,,active,126.66
SUB-006637,CUST-01858,2024-02-27,,active,129.3
SUB-006638,CUST-02813,2024-01-20,,active,89.65
SUB-006639,CUST-04521,2024-06-05,,active,54.2
SUB-006640,CUST-04299,2024-07-07,,active,449.27
SUB-006641,CUST-01909,2024-07-08,,active,115.94
SUB-006642,CUST-02103,2024-08-21,2025-07-10,churned,74.39
SUB-006643,CUST-00996,2024-05-25,,active,134.1
SUB-006644,CUST-01891,2024-04-05,,active,162.13
SUB-006645,CUST-04639,2025-07-27,,paused,68.06
SUB-006646,CUST-02706,2025-03-22,,active,9.63
SUB-006647,CUST-01114,2025-01-15,,active,563.18
SUB-006648,CUST-02122,2025-04-17,2025-01-10,churned,259.16
SUB-006649,CUST-03772,2024-06-05,2025-01-19,churned,81.83
SUB-006650,CUST-03375,2024-06-24,,active,275.61
SUB-006651,CUST-03874,2025-03-05,,active,151.95
SUB-006652,CUST-04069,2024-01-06,,active,471.21
SUB-006653,CUST-01609,2025-10-10,,active,223.19
SUB-006654,CUST-04013,2025-07-07,,active,114.77
SUB-006655,CUST-01334,2025-04-04,,active,145.58
SUB-006656,CUST-00443,2024-05-05,,paused,384.76
SUB-006657,CUST-01572,2024-01-10,,active,115.64
SUB-006658,CUST-03020,2024-01-07,,active,101.19
SUB-006659,CUST-01521,2024-01-19,,active,345.95
SUB-006660,CUST-00364,2025-01-12,,active,121.39
SUB-006661,CUST-01590,2025-06-23,,active,53.01
SUB-006662,CUST-01042,2025-02-26,,active,93.6
SUB-006663,CUST-04744,2024-01-17,,active,99.11
SUB-006664,CUST-01226,2024-04-17,2025-07-19,churned,104.06
SUB-006665,CUST-03557,2024-10-27,,active,112.32
SUB-006666,CUST-00083,2024-10-14,,active,126.27
SUB-006667,CUST-03378,2025-06-02,,active,163.31
SUB-006668,CUST-03052,2024-03-26,,active,47.05
SUB-006669,CUST-04663,2024-02-28,,active,255.22
SUB-006670,CUST-03444,2025-04-28,,active,145.07
SUB-006671,CUST-00621,2025-01-04,,active,11.74
SUB-006672,CUST-01566,2024-04-25,,active,142.57
SUB-006673,CUST-03690,2024-01-22,2025-07-14,churned,119.38
SUB-006674,CUST-01030,2025-04-22,,active,98.85
SUB-006675,CUST-03584,2024-04-02,,active,198.85
SUB-006676,CUST-03254,2024-07-05,2025-02-23,churned,30.26
SUB-006677,CUST-02820,2024-12-23,,active,13.94
SUB-006678,CUST-00769,2024-10-16,2025-11-29,churned,139.73
SUB-006679,CUST-01578,2024-02-24,,active,171.77
SUB-006680,CUST-02773,2024-02-19,,active,261.53
SUB-006681,CUST-04716,2024-01-28,,active,181.89
SUB-006682,CUST-01069,2024-09-28,,active,62.99
SUB-006683,CUST-03266,2024-03-25,2025-09-25,churned,182.45
SUB-006684,CUST-00188,2024-05-05,,active,645.66
SUB-006685,CUST-04505,2025-01-08,,active,63.63
SUB-006686,CUST-04715,2025-09-17,,active,69.18
SUB-006687,CUST-03765,2025-10-06,2025-04-26,churned,92.8
SUB-006688,CUST-02121,2025-08-19,,active,309.87
SUB-006689,CUST-03919,2024-12-26,,active,416.27
SUB-006690,CUST-00481,2024-01-06,2025-03-23,churned,84.52
SUB-006691,CUST-02265,2025-08-30,,active,113.41
SUB-006692,CUST-02691,2024-08-23,,active,39.1
SUB-006693,CUST-01818,2024-03-23,2025-07-22,churned,94.09
SUB-006694,CUST-03961,2025-03-30,,active,3.9
SUB-006695,CUST-02156,2025-06-08,,paused,224.07
SUB-006696,CUST-04877,2024-11-22,,active,293.77
SUB-006697,CUST-02470,2024-06-01,,active,165.81
SUB-006698,CUST-01919,2024-08-16,,active,375.11
SUB-006699,CUST-03661,2024-05-30,,active,386.02
SUB-006700,CUST-01598,2024-11-28,2025-05-06,churned,70.14
SUB-006701,CUST-03454,2024-05-26,,active,197.36
SUB-006702,CUST-01157,2024-05-14,2025-02-17,churned,174.07
SUB-006703,CUST-01160,2025-05-17,,active,452.09
SUB-006704,CUST-03776,2025-03-12,,active,238.39
SUB-006705,CUST-01754,2025-10-08,,active,108.57
SUB-006706,CUST-00156,2025-06-23,,active,340.78
SUB-006707,CUST-01619,2024-06-03,,active,109.02
SUB-006708,CUST-00092,2024-04-29,,paused,86.21
SUB-006709,CUST-04492,2024-05-07,,active,186.66
SUB-006710,CUST-02473,2025-05-04,,paused,247.21
SUB-006711,CUST-00754,2024-12-07,2025-02-28,churned,88.48
SUB-006712,CUST-01344,2025-02-06,,paused,264.25
SUB-006713,CUST-01895,2025-09-10,,active,54.64
SUB-006714,CUST-02563,2025-07-21,,active,38.95
SUB-006715,CUST-01432,2025-09-17,2025-09-10,churned,177.73
SUB-006716,CUST-00621,2024-07-16,,active,335.94
SUB-006717,CUST-04218,2024-05-02,,active,270.42
SUB-006718,CUST-02210,2024-01-19,,active,153.16
SUB-006719,CUST-02989,2025-03-23,2025-04-01,churned,50.69
SUB-006720,CUST-03945,2024-05-14,2025-05-14,churned,215.55
SUB-006721,CUST-01331,2024-06-11,,active,45.5
SUB-006722,CUST-02029,2024-12-24,,active,124.68
SUB-006723,CUST-00484,2025-03-06,2025-08-31,churned,46.44
SUB-006724,CUST-00982,2025-07-10,,active,26.27
SUB-006725,CUST-03546,2025-01-15,,active,310.33
SUB-006726,CUST-00303,2024-10-03,2025-03-28,churned,75.47
SUB-006727,CUST-02437,2025-06-17,,active,436.24
SUB-006728,CUST-00834,2025-02-08,,active,89.43
SUB-006729,CUST-03936,2024-08-03,,active,166.65
SUB-006730,CUST-04491,2024-02-24,,active,373.67
SUB-006731,CUST-01755,2024-04-13,,active,297.61
SUB-006732,CUST-04753,2025-03-21,2025-02-09,churned,87.63
SUB-006733,CUST-03046,2025-05-14,,active,172.55
SUB-006734,CUST-04092,2025-04-17,2025-05-28,churned,4.54
SUB-006735,CUST-04856,2025-08-01,,active,47.32
SUB-006736,CUST-03977,2024-05-30,,active,161.56
SUB-006737,CUST-00923,2025-06-13,,active,201.18
SUB-006738,CUST-02677,2024-07-31,,active,44.87
SUB-006739,CUST-02283,2024-08-15,2025-03-13,churned,45.09
SUB-006740,CUST-03794,2024-02-03,,active,63.32
SUB-006741,CUST-02995,2024-10-21,2025-11-12,churned,302.92
SUB-006742,CUST-02258,2024-11-25,,active,114.93
SUB-006743,CUST-01387,2024-06-05,,active,175.41
SUB-006744,CUST-03629,2024-05-17,,active,304.66
SUB-006745,CUST-04492,2025-04-27,2025-04-18,churned,246.84
SUB-006746,CUST-02070,2024-10-16,,active,99.8
SUB-006747,CUST-02100,2024-02-28,2025-05-25,churned,246.08
SUB-006748,CUST-02653,2024-03-10,,active,475.49
SUB-006749,CUST-03893,2025-03-28,,active,67.78
SUB-006750,CUST-01898,2025-09-12,,active,452.05
SUB-006751,CUST-00503,2024-08-22,,active,75.11
SUB-006752,CUST-00271,2025-02-15,,active,73.42
SUB-006753,CUST-01021,2024-02-01,,active,15.22
SUB-006754,CUST-00930,2024-05-07,,active,372.57
SUB-006755,CUST-01675,2024-04-12,2025-12-22,churned,85.85
SUB-006756,CUST-00679,2024-03-05,,active,38.98
SUB-006757,CUST-04667,2025-05-13,,active,304.9
SUB-006758,CUST-03591,2024-07-22,,active,230.03
SUB-006759,CUST-01502,2024-09-26,,active,102.76
SUB-006760,CUST-01289,2025-09-23,,active,385.86
SUB-006761,CUST-04241,2024-03-20,2025-06-12,churned,19.29
SUB-006762,CUST-04254,2024-01-11,,active,24.15
SUB-006763,CUST-03511,2024-03-31,,active,99.03
SUB-006764,CUST-04646,2024-06-05,,active,116.02
SUB-006765,CUST-01425,2024-02-01,,active,122.65
SUB-006766,CUST-01920,2024-11-22,2025-05-29,churned,445.62
SUB-006767,CUST-04142,2025-01-20,,active,1.63
SUB-006768,CUST-01340,2025-08-09,,active,175.19
SUB-006769,CUST-00630,2024-03-23,,active,121.53
SUB-006770,CUST-00425,2025-03-27,,active,75.56
SUB-006771,CUST-01603,2025-01-10,2025-01-29,churned,393.02
SUB-006772,CUST-04982,2024-11-18,,paused,78.49
SUB-006773,CUST-01157,2024-10-23,,paused,84.78
SUB-006774,CUST-01736,2025-05-07,,active,45.62
SUB-006775,CUST-02119,2025-06-27,2025-07-24,churned,59.12
SUB-006776,CUST-00475,2025-08-19,,active,538.68
SUB-006777,CUST-00857,2024-03-19,,active,188.38
SUB-006778,CUST-00308,2025-03-24,,active,489.4
SUB-006779,CUST-00154,2024-07-04,,active,133.7
SUB-006780,CUST-03719,2024-11-03,,active,271.26
SUB-006781,CUST-00990,2025-02-06,,active,101.36
SUB-006782,CUST-04210,2025-05-17,2025-06-17,churned,214.53
SUB-006783,CUST-04471,2025-08-31,,active,230.55
SUB-006784,CUST-04337,2025-02-13,,active,309.19
SUB-006785,CUST-01338,2024-08-21,,active,75.42
SUB-006786,CUST-02537,2024-08-07,,active,467.38
SUB-006787,CUST-00161,2024-04-19,,active,85.5
