account_id,account_name,region,industry,segment,created_at,updated_at
ACCT-05385,Synthetic Account 05385,APAC,software,mid_market,2024-05-08,2025-12-08
ACCT-05386,Synthetic Account 05386,APAC,retail,smb,2024-08-26,2025-12-15
ACCT-05387,Synthetic Account 05387,North America,manufacturing,mid_market,2023-07-19,2025-12-23
ACCT-05388,Synthetic Account 05388,APAC,finance,enterprise,2022-05-27,2025-12-13
ACCT-05389,Synthetic Account 05389,Europe,manufacturing,smb,2023-10-18,2025-12-20
ACCT-05390,Synthetic Account 05390,APAC,retail,mid_market,2024-09-09,2025-11-30
ACCT-05391,Synthetic Account 05391,North America,finance,smb,2022-04-19,2025-11-22
ACCT-05392,Synthetic Account 05392,APAC,software,smb,2022-01-24,2025-11-11
ACCT-05393,Synthetic Account 05393,APAC,healthcare,enterprise,2024-09-12,2025-12-14
ACCT-05394,Synthetic Account 05394,Europe,retail,mid_market,2023-12-17,2025-12-24
ACCT-05395,Synthetic Account 05395,North America,software,smb,2023-09-19,2025-11-13
ACCT-05396,Synthetic Account 05396,North America,retail,mid_market,2024-03-21,2025-11-18
ACCT-05397,Synthetic Account 05397,Europe,healthcare,mid_market,2024-04-01,2025-12-13
ACCT-05398,Synthetic Account 05398,APAC,manufacturing,enterprise,2023-05-27,2025-11-02
ACCT-05399,Synthetic Account 05399,Latin America,manufacturing,mid_market,2024-01-03,2025-11-23
ACCT-05400,Synthetic Account 05400,APAC,retail,smb,2023-07-30,2025-11-17
ACCT-05401,Synthetic Account 05401,Europe,finance,smb,2022-09-06,2025-12-10
ACCT-05402,Synthetic Account 05402,Europe,finance,smb,2024-06-09,2025-12-05
ACCT-05403,Synthetic Account 05403,North America,healthcare,smb,2023-03-28,2025-12-11
ACCT-05404,Synthetic Account 05404,North America,healthcare,mid_market,2024-12-09,2025-11-18
ACCT-05405,Synthetic Account 05405,North America,software,smb,2023-04-22,2025-11-13
ACCT-05406,Synthetic Account 05406,Latin America,software,smb,2022-08-16,2025-11-10
ACCT-05407,Synthetic Account 05407,North America,finance,mid_market,2024-09-21,2025-12-12
ACCT-05408,Synthetic Account 05408,Latin America,finance,smb,2022-06-16,2025-11-15
ACCT-05409,Synthetic Account 05409,APAC,manufacturing,mid_market,2025-03-30,2025-11-20
ACCT-05410,Synthetic Account 05410,APAC,manufacturing,enterprise,2024-01-26,2025-12-31
ACCT-05411,Synthetic Account 05411,Latin America,software,enterprise,2023-08-02,2025-11-14
ACCT-05412,Synthetic Account 05412,Latin America,finance,enterprise,2022-10-04,2025-12-24
ACCT-05413,Synthetic Account 05413,North America,finance,mid_market,2022-08-31,2025-12-24
ACCT-05414,Synthetic Account 05414,Latin America,finance,enterprise,2022-08-22,2025-12-25
ACCT-05415,Synthetic Account 05415,North America,software,enterprise,2024-09-26,2025-11-29
ACCT-05416,Synthetic Account 05416,APAC,manufacturing,enterprise,2022-09-02,2025-12-30
ACCT-05417,Synthetic Account 05417,APAC,software,enterprise,2022-02-12,2025-12-01
ACCT-05418,Synthetic Account 05418,North America,manufacturing,mid_market,2022-08-25,2025-11-19
ACCT-05419,Synthetic Account 05419,APAC,manufacturing,smb,2024-01-03,2025-11-29
ACCT-05420,Synthetic Account 05420,APAC,manufacturing,smb,2023-07-27,2025-12-15
ACCT-05421,Synthetic Account 05421,Latin America,software,enterprise,2023-03-24,2025-12-11
ACCT-05422,Synthetic Account 05422,Latin America,finance,mid_market,2025-03-03,2025-11-18
ACCT-05423,Synthetic Account 05423,Europe,software,mid_market,2023-02-17,2025-12-11
ACCT-05424,Synthetic Account 05424,APAC,healthcare,enterprise,2024-09-20,2025-11-22
ACCT-05425,Synthetic Account 05425,Latin America,manufacturing,mid_market,2022-05-30,2025-11-20
ACCT-05426,Synthetic Account 05426,North America,finance,mid_market,2023-10-15,2025-11-30
ACCT-05427,Synthetic Account 05427,APAC,software,mid_market,2022-06-07,2025-12-09
ACCT-05428,Synthetic Account 05428,Latin America,retail,smb,2022-04-08,2025-12-28
ACCT-05429,Synthetic Account 05429,North America,software,mid_market,2024-03-26,2025-11-17
ACCT-05430,Synthetic Account 05430,Latin America,finance,enterprise,2024-03-18,2025-12-13
ACCT-05431,Synthetic Account 05431,North America,retail,enterprise,2023-11-21,2025-12-04
ACCT-05432,Synthetic Account 05432,Europe,manufacturing,smb,2023-06-26,2025-12-30
ACCT-05433,Synthetic Account 05433,Latin America,retail,smb,2022-11-21,2025-11-17
ACCT-05434,Synthetic Account 05434,Latin America,retail,smb,2024-07-23,2025-11-07
ACCT-05435,Synthetic Account 05435,APAC,retail,smb,2022-08-16,2025-11-09
ACCT-05436,Synthetic Account 05436,APAC,manufacturing,smb,2023-08-16,2025-12-13
ACCT-05437,Synthetic Account 05437,Europe,retail,enterprise,2025-02-05,2025-12-26
ACCT-05438,Synthetic Account 05438,Latin America,manufacturing,smb,2024-03-12,2025-12-26
ACCT-05439,Synthetic Account 05439,APAC,healthcare,enterprise,2024-10-10,2025-12-09
ACCT-05440,Synthetic Account 05440,Latin America,retail,smb,2022-08-29,2025-12-31
ACCT-05441,Synthetic Account 05441,APAC,finance,mid_market,2022-01-31,2025-12-21
ACCT-05442,Synthetic Account 05442,North America,software,enterprise,2024-09-26,2025-11-25
ACCT-05443,Synthetic Account 05443,APAC,manufacturing,enterprise,2023-11-07,2025-12-29
ACCT-05444,Synthetic Account 05444,Latin America,manufacturing,mid_market,2024-07-24,2025-11-24
ACCT-05445,Synthetic Account 05445,Latin America,retail,smb,2024-10-08,2025-11-09
ACCT-05446,Synthetic Account 05446,Europe,software,enterprise,2023-03-25,2025-11-02
ACCT-05447,Synthetic Account 05447,North America,finance,enterprise,2022-05-13,2025-11-03
ACCT-05448,Synthetic Account 05448,Latin America,healthcare,mid_market,2025-03-02,2025-12-14
ACCT-05449,Synthetic Account 05449,Latin America,healthcare,smb,2023-01-01,2025-11-23
ACCT-05450,Synthetic Account 05450,Latin America,software,smb,2022-07-12,2025-12-29
ACCT-05451,Synthetic Account 05451,APAC,software,smb,2023-11-17,2025-12-17
ACCT-05452,Synthetic Account 05452,Latin America,retail,mid_market,2022-01-25,2025-11-15
ACCT-05453,Synthetic Account 05453,Europe,healthcare,mid_market,2022-03-13,2025-12-19
ACCT-05454,Synthetic Account 05454,Latin America,retail,mid_market,2024-07-04,2025-12-13
ACCT-05455,Synthetic Account 05455,Europe,manufacturing,enterprise,2022-04-16,2025-12-07
ACCT-05456,Synthetic Account 05456,Latin America,retail,enterprise,2023-12-22,2025-12-12
ACCT-05457,Synthetic Account 05457,North America,manufacturing,smb,2023-06-29,2025-11-17
ACCT-05458,Synthetic Account 05458,Europe,manufacturing,mid_market,2022-05-14,2025-11-07
ACCT-05459,Synthetic Account 05459,North America,healthcare,enterprise,2025-02-05,2025-11-29
ACCT-05460,Synthetic Account 05460,Europe,software,smb,2022-07-11,2025-11-27
ACCT-05461,Synthetic Account 05461,Latin America,software,mid_market,2024-02-20,2025-11-18
ACCT-05462,Synthetic Account 05462,North America,software,mid_market,2022-06-07,2025-12-07
ACCT-05463,Synthetic Account 05463,APAC,healthcare,smb,2023-12-10,2025-12-04
ACCT-05464,Synthetic Account 05464,Latin America,healthcare,smb,2022-07-20,2025-11-04
ACCT-05465,Synthetic Account 05465,APAC,manufacturing,smb,2024-12-02,2025-12-08
ACCT-05466,Synthetic Account 05466,APAC,manufacturing,smb,2023-07-08,2025-12-16
ACCT-05467,Synthetic Account 05467,North America,retail,mid_market,2022-01-11,2025-12-30
ACCT-05468,Synthetic Account 05468,APAC,retail,smb,2022-03-03,2025-12-30
ACCT-05469,Synthetic Account 05469,North America,healthcare,smb,2023-10-14,2025-11-15
ACCT-05470,Synthetic Account 05470,North America,healthcare,mid_market,2023-09-16,2025-12-18
ACCT-05471,Synthetic Account 05471,Latin America,retail,smb,2023-02-01,2025-11-17
ACCT-05472,Synthetic Account 05472,APAC,software,smb,2023-12-28,2025-12-29
ACCT-05473,Synthetic Account 05473,Latin America,software,smb,2024-08-14,2025-11-14
ACCT-05474,Synthetic Account 05474,Europe,manufacturing,enterprise,2024-05-22,2025-12-07
ACCT-05475,Synthetic Account 05475,Europe,retail,mid_market,2024-06-18,2025-11-13
ACCT-05476,Synthetic Account 05476,Latin America,healthcare,smb,2025-02-09,2025-11-12
ACCT-05477,Synthetic Account 05477,APAC,manufacturing,smb,2022-09-05,2025-11-27
ACCT-05478,Synthetic Account 05478,Latin America,manufacturing,enterprise,2022-04-09,2025-11-03
ACCT-05479,Synthetic Account 05479,North America,finance,mid_market,2022-05-26,2025-11-05
ACCT-05480,Synthetic Account 05480,APAC,healthcare,mid_market,2022-02-12,2025-11-19
ACCT-05481,Synthetic Account 05481,Latin America,software,mid_market,2022-12-18,2025-12-02
ACCT-05482,Synthetic Account 05482,Latin America,manufacturing,smb,2022-06-16,2025-11-06
ACCT-05483,Synthetic Account 05483,APAC,manufacturing,mid_market,2025-01-10,2025-11-03
ACCT-05484,Synthetic Account 05484,North America,retail,mid_market,2023-02-09,2025-12-07
ACCT-05485,Synthetic Account 05485,APAC,retail,smb,2022-09-19,2025-12-12
ACCT-05486,Synthetic Account 05486,North America,healthcare,mid_market,2023-09-23,2025-12-13
ACCT-05487,Synthetic Account 05487,Latin America,finance,smb,2023-06-01,2025-11-05
ACCT-05488,Synthetic Account 05488,APAC,healthcare,enterprise,2022-01-06,2025-12-22
ACCT-05489,Synthetic Account 05489,North America,software,enterprise,2025-02-25,2025-12-31
ACCT-05490,Synthetic Account 05490,APAC,retail,smb,2024-04-10,2025-12-01
ACCT-05491,Synthetic Account 05491,APAC,healthcare,mid_market,2024-09-17,2025-11-04
ACCT-05492,Synthetic Account 05492,North America,manufacturing,mid_market,2025-02-22,2025-12-12
ACCT-05493,Synthetic Account 05493,North America,software,mid_market,2024-11-28,2025-12-01
ACCT-05494,Synthetic Account 05494,North America,healthcare,smb,2022-10-27,2025-12-25
ACCT-05495,Synthetic Account 05495,North America,software,enterprise,2024-07-04,2025-11-12
ACCT-05496,Synthetic Account 05496,APAC,manufacturing,smb,2022-01-11,2025-11-06
ACCT-05497,Synthetic Account 05497,Latin America,retail,enterprise,2023-03-10,2025-11-23
ACCT-05498,Synthetic Account 05498,North America,retail,smb,2024-06-22,2025-12-24
ACCT-05499,Synthetic Account 05499,APAC,healthcare,smb,2024-04-19,2025-12-26
ACCT-05500,Synthetic Account 05500,Europe,manufacturing,smb,2024-07-13,2025-11-17
ACCT-05501,Synthetic Account 05501,Latin America,finance,smb,2024-06-27,2025-12-24
ACCT-05502,Synthetic Account 05502,Europe,retail,smb,2022-02-22,2025-12-27
ACCT-05503,Synthetic Account 05503,APAC,manufacturing,mid_market,2023-12-01,2025-11-08
ACCT-05504,Synthetic Account 05504,Latin America,manufacturing,enterprise,2024-01-11,2025-11-30
ACCT-05505,Synthetic Account 05505,North America,finance,smb,2022-07-06,2025-11-26
ACCT-05506,Synthetic Account 05506,Europe,software,smb,2022-10-19,2025-11-21
ACCT-05507,Synthetic Account 05507,Europe,manufacturing,smb,2023-08-08,2025-12-11
ACCT-05508,Synthetic Account 05508,North America,healthcare,smb,2024-01-30,2025-12-17
ACCT-05509,Synthetic Account 05509,APAC,finance,smb,2024-10-17,2025-11-30
ACCT-05510,Synthetic Account 05510,North America,software,mid_market,2024-05-21,2025-12-27
ACCT-05511,Synthetic Account 05511,Europe,manufacturing,smb,2025-03-16,2025-12-14
ACCT-05512,Synthetic Account 05512,North America,healthcare,enterprise,2022-09-25,2025-11-26
ACCT-05513,Synthetic Account 05513,APAC,retail,smb,2023-04-16,2025-11-05
ACCT-05514,Synthetic Account 05514,Latin America,retail,smb,2022-11-09,2025-11-25
ACCT-05515,Synthetic Account 05515,Europe,retail,smb,2024-12-04,2025-11-16
ACCT-05516,Synthetic Account 05516,Europe,manufacturing,mid_market,2024-01-04,2025-12-13
ACCT-05517,Synthetic Account 05517,Europe,finance,smb,2023-09-02,2025-12-28
ACCT-05518,Synthetic Account 05518,North America,manufacturing,smb,2023-11-30,2025-12-09
ACCT-05519,Synthetic Account 05519,Europe,healthcare,enterprise,2023-01-28,2025-11-20
ACCT-05520,Synthetic Account 05520,Latin America,retail,mid_market,2024-11-29,2025-12-29
ACCT-05521,Synthetic Account 05521,North America,finance,smb,2024-01-08,2025-11-10
ACCT-05522,Synthetic Account 05522,Latin America,manufacturing,smb,2023-09-05,2025-12-14
ACCT-05523,Synthetic Account 05523,North America,finance,smb,2024-04-25,2025-11-20
ACCT-05524,Synthetic Account 05524,North America,healthcare,smb,2024-08-17,2025-11-09
ACCT-05525,Synthetic Account 05525,Europe,software,enterprise,2023-04-20,2025-11-25
ACCT-05526,Synthetic Account 05526,Europe,finance,mid_market,2024-05-28,2025-12-21
ACCT-05527,Synthetic Account 05527,Europe,finance,smb,2024-08-16,2025-12-16
ACCT-05528,Synthetic Account 05528,Latin America,retail,mid_market,2024-03-09,2025-12-03
ACCT-05529,Synthetic Account 05529,Latin America,manufacturing,mid_market,2022-05-21,2025-11-03
ACCT-05530,Synthetic Account 05530,APAC,retail,mid_market,2022-08-19,2025-11-21
ACCT-05531,Synthetic Account 05531,North America,manufacturing,mid_market,2022-02-07,2025-11-25
ACCT-05532,Synthetic Account 05532,Latin America,software,mid_market,2022-11-28,2025-11-13
ACCT-05533,Synthetic Account 05533,Latin America,finance,smb,2022-07-17,2025-12-23
ACCT-05534,Synthetic Account 05534,North America,finance,mid_market,2023-11-12,2025-12-27
ACCT-05535,Synthetic Account 05535,Europe,retail,smb,2024-12-27,2025-11-26
ACCT-05536,Synthetic Account 05536,Latin America,finance,mid_market,2022-03-21,2025-11-26
ACCT-05537,Synthetic Account 05537,North America,manufacturing,smb,2022-12-08,2025-12-16
ACCT-05538,Synthetic Account 05538,North America,finance,enterprise,2022-02-24,2025-11-24
ACCT-05539,Synthetic Account 05539,APAC,finance,enterprise,2022-04-11,2025-12-22
ACCT-05540,Synthetic Account 05540,Europe,manufacturing,mid_market,2022-03-01,2025-12-20
ACCT-05541,Synthetic Account 05541,Europe,manufacturing,smb,2023-12-30,2025-11-08
ACCT-05542,Synthetic Account 05542,Latin America,software,smb,2025-01-10,2025-12-30
ACCT-05543,Synthetic Account 05543,APAC,healthcare,smb,2024-05-19,2025-11-28
ACCT-05544,Synthetic Account 05544,APAC,manufacturing,mid_market,2024-04-06,2025-11-11
ACCT-05545,Synthetic Account 05545,North America,manufacturing,mid_market,2022-07-08,2025-11-19
ACCT-05546,Synthetic Account 05546,North America,manufacturing,smb,2024-10-01,2025-12-05
ACCT-05547,Synthetic Account 05547,Europe,software,mid_market,2023-11-27,2025-12-13
ACCT-05548,Synthetic Account 05548,North America,healthcare,smb,2025-03-02,2025-12-28
ACCT-05549,Synthetic Account 05549,Europe,manufacturing,smb,2023-04-14,2025-12-24
ACCT-05550,Synthetic Account 05550,Latin America,finance,smb,2024-04-21,2025-11-27
ACCT-05551,Synthetic Account 05551,North America,software,mid_market,2023-07-31,2025-11-30
ACCT-05552,Synthetic Account 05552,North America,software,mid_market,2023-09-11,2025-12-09
ACCT-05553,Synthetic Account 05553,North America,retail,enterprise,2022-05-08,2025-12-14
ACCT-05554,Synthetic Account 05554,Europe,manufacturing,smb,2023-07-29,2025-12-27
ACCT-05555,Synthetic Account 05555,North America,software,smb,2022-07-20,2025-12-24
ACCT-05556,Synthetic Account 05556,North America,healthcare,mid_market,2024-06-14,2025-12-14
ACCT-05557,Synthetic Account 05557,APAC,software,smb,2024-04-30,2025-11-06
ACCT-05558,Synthetic Account 05558,North America,manufacturing,enterprise,2024-11-07,2025-12-12
ACCT-05559,Synthetic Account 05559,North America,software,enterprise,2023-07-08,2025-12-25
ACCT-05560,Synthetic Account 05560,Latin America,retail,enterprise,2024-09-22,2025-11-27
ACCT-05561,Synthetic Account 05561,North America,software,smb,2024-12-04,2025-12-24
ACCT-05562,Synthetic Account 05562,North America,finance,enterprise,2023-08-15,2025-12-07
ACCT-05563,Synthetic Account 05563,North America,healthcare,enterprise,2025-02-10,2025-11-18
ACCT-05564,Synthetic Account 05564,APAC,finance,mid_market,2024-07-17,2025-12-25
ACCT-05565,Synthetic Account 05565,APAC,finance,mid_market,2022-12-15,2025-11-06
ACCT-05566,Synthetic Account 05566,APAC,healthcare,mid_market,2023-07-26,2025-11-23
ACCT-05567,Synthetic Account 05567,APAC,finance,mid_market,2022-05-02,2025-11-07
ACCT-05568,Synthetic Account 05568,North America,healthcare,smb,2023-04-07,2025-11-18
ACCT-05569,Synthetic Account 05569,Europe,retail,smb,2023-03-09,2025-11-04
ACCT-05570,Synthetic Account 05570,APAC,software,mid_market,2022-12-24,2025-12-01
ACCT-05571,Synthetic Account 05571,APAC,software,smb,2023-03-03,2025-12-31
ACCT-05572,Synthetic Account 05572,Europe,software,smb,2022-03-07,2025-12-28
ACCT-05573,Synthetic Account 05573,Latin America,software,smb,2023-06-29,2025-12-21
ACCT-05574,Synthetic Account 05574,Latin America,software,enterprise,2022-08-30,2025-12-25
ACCT-05575,Synthetic Account 05575,Latin America,software,smb,2022-10-02,2025-11-13
ACCT-05576,Synthetic Account 05576,Latin America,software,smb,2024-05-26,2025-11-05
ACCT-05577,Synthetic Account 05577,Latin America,healthcare,enterprise,2024-12-01,2025-11-24
ACCT-05578,Synthetic Account 05578,Latin America,retail,smb,2022-07-26,2025-12-20
ACCT-05579,Synthetic Account 05579,APAC,finance,mid_market,2023-11-05,2025-11-03
ACCT-05580,Synthetic Account 05580,Europe,software,smb,2024-12-17,2025-12-13
ACCT-05581,Synthetic Account 05581,Europe,manufacturing,smb,2023-12-31,2025-11-09
ACCT-05582,Synthetic Account 05582,Latin America,retail,mid_market,2022-04-05,2025-11-20
ACCT-05583,Synthetic Account 05583,Europe,finance,enterprise,2024-07-18,2025-12-05
ACCT-05584,Synthetic Account 05584,APAC,healthcare,smb,2022-03-03,2025-11-14
ACCT-05585,Synthetic Account 05585,APAC,manufacturing,enterprise,2024-01-11,2025-11-22
ACCT-05586,Synthetic Account 05586,Europe,healthcare,smb,2023-08-01,2025-11-07
ACCT-05587,Synthetic Account 05587,Europe,finance,smb,2023-09-26,2025-11-25
ACCT-05588,Synthetic Account 05588,North America,retail,enterprise,2022-09-25,2025-12-08
ACCT-05589,Synthetic Account 05589,APAC,retail,smb,2024-11-29,2025-12-26
ACCT-05590,Synthetic Account 05590,North America,software,smb,2022-05-04,2025-11-02
ACCT-05591,Synthetic Account 05591,North America,retail,smb,2025-01-30,2025-11-15
ACCT-05592,Synthetic Account 05592,Europe,healthcare,enterprise,2022-03-13,2025-12-25
ACCT-05593,Synthetic Account 05593,APAC,retail,enterprise,2022-12-31,2025-11-25
ACCT-05594,Synthetic Account 05594,Europe,retail,enterprise,2023-09-25,2025-11-12
ACCT-05595,Synthetic Account 05595,Latin America,software,smb,2023-09-12,2025-11-20
ACCT-05596,Synthetic Account 05596,Latin America,retail,enterprise,2022-11-08,2025-12-15
ACCT-05597,Synthetic Account 05597,Europe,software,enterprise,2022-12-12,2025-12-23
ACCT-05598,Synthetic Account 05598,Latin America,finance,mid_market,2023-10-29,2025-11-05
ACCT-05599,Synthetic Account 05599,North America,retail,smb,2022-01-27,2025-12-09
ACCT-05600,Synthetic Account 05600,North America,manufacturing,mid_market,2022-06-27,2025-11-09
ACCT-05601,Synthetic Account 05601,Europe,finance,smb,2023-04-20,2025-12-04
ACCT-05602,Synthetic Account 05602,Latin America,retail,enterprise,2022-01-30,2025-11-16
ACCT-05603,Synthetic Account 05603,APAC,finance,smb,2022-04-14,2025-12-17
ACCT-05604,Synthetic Account 05604,APAC,manufacturing,smb,2022-02-02,2025-11-25
