refund_id,payment_id,customer_id,refund_date,refund_amount,reason
REF-004235,PAY-0020004,CUST-01869,2025-10-07,17.2,customer_request
REF-004236,PAY-0009865,CUST-03196,2025-12-21,244.03,customer_request
REF-004237,PAY-0003489,CUST-00125,2025-12-03,55.74,customer_request
REF-004238,PAY-0046191,CUST-03725,2025-04-03,52.53,service_credit
REF-004239,PAY-0029971,CUST-01585,2025-10-12,219.24,customer_request
REF-004240,PAY-0037406,CUST-00864,2025-02-08,11.05,customer_request
REF-004241,PAY-0034861,CUST-04499,2025-02-06,139.02,service_credit
REF-004242,PAY-0020708,CUST-03915,2025-06-15,55.49,fraud_adjustment
REF-004243,PAY-0022784,CUST-00147,2025-03-14,232.63,service_credit
REF-004244,PAY-0040053,CUST-04765,2025-05-15,6.81,service_credit
REF-004245,PAY-0004486,CUST-03990,2025-05-28,82.15,customer_request
REF-004246,PAY-0010841,CUST-01175,2025-04-25,55.2,customer_request
REF-004247,PAY-0030056,CUST-02465,2025-04-29,1.87,customer_request
REF-004248,PAY-0002796,CUST-00228,2025-08-07,76.6,customer_request
REF-004249,PAY-0038200,CUST-02138,2025-03-07,62.75,customer_request
REF-004250,PAY-0034215,CUST-02970,2025-07-07,105.13,customer_request
REF-004251,PAY-0007368,CUST-03090,2025-02-20,28.47,customer_request
REF-004252,PAY-0038132,CUST-00968,2025-07-10,67.39,service_credit
REF-004253,PAY-0016509,CUST-04123,2025-01-03,117.15,customer_request
REF-004254,PAY-0033166,CUST-01395,2025-06-04,22.11,customer_request
REF-004255,PAY-0014759,CUST-00409,2025-04-17,106.62,customer_request
REF-004256,PAY-0038903,CUST-03975,2025-10-08,68.61,customer_request
REF-004257,PAY-0035056,CUST-00243,2025-12-28,166.08,customer_request
REF-004258,PAY-0017463,CUST-02767,2025-07-14,50.72,service_credit
REF-004259,PAY-0003930,CUST-00134,2025-11-21,399.26,customer_request
REF-004260,PAY-0013670,CUST-00364,2025-11-08,66.73,customer_request
REF-004261,PAY-0030961,CUST-03247,2025-10-07,22.05,customer_request
REF-004262,PAY-0035908,CUST-02019,2025-04-08,78.83,customer_request
REF-004263,PAY-0039382,CUST-02741,2025-07-26,139.57,customer_request
REF-004264,PAY-0008448,CUST-04373,2025-08-29,99.22,service_credit
REF-004265,PAY-0018745,CUST-01699,2025-08-17,49.87,service_credit
REF-004266,PAY-0019853,CUST-01351,2025-11-15,70.27,service_credit
REF-004267,PAY-0027948,CUST-02130,2025-03-15,20.95,customer_request
REF-004268,PAY-0023075,CUST-00472,2025-01-08,104.69,service_credit
REF-004269,PAY-0023749,CUST-00318,2025-04-03,144.65,customer_request
REF-004270,PAY-0029004,CUST-04851,2025-09-05,47.72,customer_request
REF-004271,PAY-0021201,CUST-02074,2025-12-03,42.89,customer_request
REF-004272,PAY-0022300,CUST-02145,2025-11-28,175.14,service_credit
REF-004273,PAY-0015062,CUST-00724,2025-07-02,126.39,customer_request
REF-004274,PAY-0038447,CUST-02723,2025-09-21,22.13,fraud_adjustment
REF-004275,PAY-0044553,CUST-03395,2025-01-20,113.95,customer_request
REF-004276,PAY-0047362,CUST-01131,2025-10-14,77.54,customer_request
REF-004277,PAY-0003543,CUST-04955,2025-03-16,30.5,customer_request
REF-004278,PAY-0020355,CUST-03244,2025-12-18,69.13,service_credit
REF-004279,PAY-0043194,CUST-01899,2025-08-24,255.4,service_credit
REF-004280,PAY-0026443,CUST-00811,2025-06-13,16.44,service_credit
REF-004281,PAY-0030414,CUST-02449,2025-01-13,116.77,customer_request
REF-004282,PAY-0039095,CUST-00983,2025-02-10,171.58,customer_request
REF-004283,PAY-0004375,CUST-02126,2025-06-06,37.36,customer_request
REF-004284,PAY-0045669,CUST-03729,2025-04-21,294.91,customer_request
REF-004285,PAY-0008938,CUST-03894,2025-10-28,57.03,customer_request
REF-004286,PAY-0006449,CUST-01517,2025-09-05,88.36,customer_request
REF-004287,PAY-0017196,CUST-03854,2025-06-16,78.36,customer_request
REF-004288,PAY-0042216,CUST-03320,2025-08-29,16.94,customer_request
REF-004289,PAY-0033999,CUST-03795,2025-02-10,1.54,customer_request
REF-004290,PAY-0042316,CUST-01422,2025-05-13,78.47,customer_request
REF-004291,PAY-0044725,CUST-01839,2025-02-27,289.15,customer_request
REF-004292,PAY-0040162,CUST-00109,2025-04-05,94.28,customer_request
REF-004293,PAY-0026962,CUST-00267,2025-11-30,46.97,service_credit
REF-004294,PAY-0019329,CUST-01534,2025-06-29,140.21,customer_request
REF-004295,PAY-0028473,CUST-04401,2025-01-17,61.02,service_credit
REF-004296,PAY-0007926,CUST-04054,2025-07-22,272.6,customer_request
REF-004297,PAY-0007535,CUST-03236,2025-06-30,400.71,customer_request
REF-004298,PAY-0036007,CUST-03877,2025-11-17,379.16,customer_request
REF-004299,PAY-0015212,CUST-04888,2025-05-28,89.29,customer_request
REF-004300,PAY-0041194,CUST-02225,2025-10-06,50.58,fraud_adjustment
REF-004301,PAY-0044999,CUST-03137,2025-07-08,41.91,fraud_adjustment
REF-004302,PAY-0039402,CUST-01385,2025-08-13,193.56,customer_request
REF-004303,PAY-0016032,CUST-02958,2025-08-17,31.41,service_credit
REF-004304,PAY-0040932,CUST-03432,2025-06-06,109.38,customer_request
REF-004305,PAY-0027872,CUST-03921,2025-09-10,272.34,customer_request
REF-004306,PAY-0006823,CUST-04534,2025-04-26,523.96,customer_request
REF-004307,PAY-0004046,CUST-00260,2025-02-22,148.73,customer_request
REF-004308,PAY-0023947,CUST-03768,2025-10-12,82.02,customer_request
REF-004309,PAY-0018537,CUST-03290,2025-02-04,69.5,customer_request
REF-004310,PAY-0011177,CUST-03262,2025-04-02,205.36,customer_request
REF-004311,PAY-0043416,CUST-02007,2025-05-09,24.63,fraud_adjustment
REF-004312,PAY-0041244,CUST-00222,2025-08-21,63.51,customer_request
REF-004313,PAY-0036248,CUST-02365,2025-07-10,127.85,customer_request
REF-004314,PAY-0038663,CUST-01361,2025-04-04,139.66,customer_request
REF-004315,PAY-0013811,CUST-02380,2025-07-16,111.44,customer_request
REF-004316,PAY-0000544,CUST-00792,2025-12-09,4.24,customer_request
REF-004317,PAY-0038816,CUST-02194,2025-12-19,288.91,customer_request
REF-004318,PAY-0033102,CUST-04677,2025-06-19,136.81,customer_request
REF-004319,PAY-0004503,CUST-03761,2025-08-15,90.36,customer_request
REF-004320,PAY-0020875,CUST-04662,2025-02-01,195.71,customer_request
REF-004321,PAY-0047440,CUST-04582,2025-07-17,14.34,customer_request
REF-004322,PAY-0044922,CUST-02168,2025-11-10,92.04,service_credit
REF-004323,PAY-0011047,CUST-04535,2025-08-19,193.59,customer_request
REF-004324,PAY-0015269,CUST-00040,2025-07-18,421.01,service_credit
REF-004325,PAY-0029195,CUST-04042,2025-02-23,185.4,customer_request
REF-004326,PAY-0022110,CUST-01248,2025-09-22,159.28,service_credit
REF-004327,PAY-0024060,CUST-00539,2025-09-11,90.74,customer_request
REF-004328,PAY-0023489,CUST-02356,2025-03-14,168.31,service_credit
REF-004329,PAY-0007677,CUST-03567,2025-07-28,35.02,customer_request
REF-004330,PAY-0010481,CUST-02726,2025-03-05,234.23,customer_request
REF-004331,PAY-0002658,CUST-04340,2025-03-17,213.63,service_credit
REF-004332,PAY-0001178,CUST-02653,2025-07-07,137.84,service_credit
REF-004333,PAY-0022914,CUST-04662,2025-09-22,8.44,customer_request
REF-004334,PAY-0003682,CUST-00590,2025-10-17,145.32,customer_request
REF-004335,PAY-0033609,CUST-00260,2025-09-22,78.02,service_credit
REF-004336,PAY-0025934,CUST-01054,2025-07-17,44.51,customer_request
REF-004337,PAY-0041823,CUST-03564,2025-07-31,97.23,customer_request
REF-004338,PAY-0041211,CUST-04256,2025-09-20,65.07,customer_request
REF-004339,PAY-0016257,CUST-03910,2025-02-24,111.56,customer_request
REF-004340,PAY-0001676,CUST-04115,2025-04-14,252.15,customer_request
REF-004341,PAY-0025537,CUST-00294,2025-05-27,71.1,customer_request
REF-004342,PAY-0017520,CUST-01281,2025-03-08,184.9,customer_request
REF-004343,PAY-0012588,CUST-02555,2025-07-24,130.28,customer_request
REF-004344,PAY-0024355,CUST-01858,2025-05-15,133.57,customer_request
REF-004345,PAY-0013626,CUST-03605,2025-02-15,34.7,customer_request
REF-004346,PAY-0007100,CUST-01928,2025-04-10,318.98,customer_request
REF-004347,PAY-0032324,CUST-01444,2025-05-23,44.87,customer_request
REF-004348,PAY-0002730,CUST-02779,2025-03-30,52.47,customer_request
REF-004349,PAY-0004160,CUST-02041,2025-12-11,183.71,customer_request
REF-004350,PAY-0035438,CUST-00550,2025-10-07,321.94,customer_request
REF-004351,PAY-0024775,CUST-01625,2025-07-28,73.46,customer_request
REF-004352,PAY-0038950,CUST-03577,2025-05-09,41.83,customer_request
REF-004353,PAY-0006969,CUST-00697,2025-12-08,109.05,customer_request
REF-004354,PAY-0047002,CUST-04700,2025-04-17,134.18,fraud_adjustment
REF-004355,PAY-0022448,CUST-01294,2025-10-13,6.62,service_credit
REF-004356,PAY-0016006,CUST-04038,2025-03-01,86.72,customer_request
REF-004357,PAY-0000937,CUST-02490,2025-07-31,88.68,service_credit
REF-004358,PAY-0030759,CUST-00591,2025-04-02,187.96,service_credit
REF-004359,PAY-0038649,CUST-04138,2025-03-31,132.5,customer_request
REF-004360,PAY-0006293,CUST-04609,2025-12-21,114.5,customer_request
REF-004361,PAY-0006516,CUST-04332,2025-07-28,176.08,service_credit
REF-004362,PAY-0011401,CUST-04608,2025-12-18,17.19,service_credit
REF-004363,PAY-0002270,CUST-04565,2025-04-18,66.33,customer_request
REF-004364,PAY-0046762,CUST-03232,2025-04-09,165.0,customer_request
REF-004365,PAY-0031581,CUST-00649,2025-07-05,145.7,customer_request
REF-004366,PAY-0037761,CUST-02645,2025-06-27,133.54,customer_request
REF-004367,PAY-0039762,CUST-01932,2025-07-28,58.18,service_credit
REF-004368,PAY-0024843,CUST-00204,2025-07-30,99.78,service_credit
REF-004369,PAY-0046899,CUST-03981,2025-06-09,5.39,service_credit
REF-004370,PAY-0006726,CUST-02141,2025-09-16,171.7,customer_request
REF-004371,PAY-0013400,CUST-02564,2025-03-04,79.4,customer_request
REF-004372,PAY-0022801,CUST-04201,2025-01-12,97.86,fraud_adjustment
REF-004373,PAY-0009890,CUST-04658,2025-04-08,222.44,customer_request
REF-004374,PAY-0033835,CUST-03174,2025-12-25,159.7,customer_request
REF-004375,PAY-0016423,CUST-02021,2025-06-28,180.45,customer_request
REF-004376,PAY-0031730,CUST-02627,2025-03-28,26.2,customer_request
REF-004377,PAY-0000857,CUST-02240,2025-07-06,157.18,service_credit
REF-004378,PAY-0004662,CUST-00489,2025-09-02,159.67,customer_request
REF-004379,PAY-0012128,CUST-00808,2025-02-15,352.82,customer_request
REF-004380,PAY-0010427,CUST-02789,2025-09-24,72.58,customer_request
REF-004381,PAY-0046712,CUST-04244,2025-01-26,195.52,customer_request
REF-004382,PAY-0041049,CUST-04274,2025-10-28,188.82,service_credit
REF-004383,PAY-0024865,CUST-02619,2025-12-20,181.32,customer_request
REF-004384,PAY-0042291,CUST-00887,2025-06-07,215.85,service_credit
REF-004385,PAY-0022407,CUST-04642,2025-02-03,38.63,service_credit
REF-004386,PAY-0026134,CUST-01031,2025-02-12,187.7,customer_request
REF-004387,PAY-0006235,CUST-04438,2025-01-17,119.71,customer_request
REF-004388,PAY-0009143,CUST-01774,2025-11-06,169.13,customer_request
REF-004389,PAY-0046130,CUST-02700,2025-04-01,232.6,service_credit
REF-004390,PAY-0004004,CUST-01157,2025-09-24,319.08,customer_request
REF-004391,PAY-0012991,CUST-03019,2025-09-18,170.55,customer_request
REF-004392,PAY-0008004,CUST-02822,2025-10-09,291.58,customer_request
REF-004393,PAY-0013835,CUST-03607,2025-03-30,89.55,service_credit
REF-004394,PAY-0041634,CUST-02340,2025-03-05,127.36,customer_request
REF-004395,PAY-0012194,CUST-04286,2025-06-04,59.64,service_credit
REF-004396,PAY-0026307,CUST-03814,2025-07-04,66.17,customer_request
REF-004397,PAY-0029231,CUST-03539,2025-05-04,564.5,service_credit
REF-004398,PAY-0046240,CUST-03076,2025-10-30,257.21,service_credit
REF-004399,PAY-0040416,CUST-00629,2025-11-14,135.89,service_credit
REF-004400,PAY-0013664,CUST-01819,2025-09-11,30.7,service_credit
REF-004401,PAY-0034897,CUST-03506,2025-03-27,91.98,service_credit
REF-004402,PAY-0019222,CUST-02925,2025-02-11,80.06,customer_request
REF-004403,PAY-0022521,CUST-01994,2025-08-27,28.77,customer_request
REF-004404,PAY-0035535,CUST-02733,2025-01-27,104.37,fraud_adjustment
REF-004405,PAY-0009170,CUST-01417,2025-10-09,265.5,customer_request
REF-004406,PAY-0030906,CUST-03965,2025-05-30,73.75,customer_request
REF-004407,PAY-0024505,CUST-03293,2025-09-26,112.78,customer_request
REF-004408,PAY-0022399,CUST-04814,2025-06-14,66.12,customer_request
REF-004409,PAY-0016471,CUST-04925,2025-01-21,118.17,customer_request
REF-004410,PAY-0027908,CUST-00978,2025-10-06,145.79,customer_request
REF-004411,PAY-0005168,CUST-01236,2025-03-27,64.73,customer_request
REF-004412,PAY-0006477,CUST-02278,2025-06-26,77.41,customer_request
REF-004413,PAY-0023002,CUST-02605,2025-06-16,66.78,service_credit
REF-004414,PAY-0032564,CUST-01541,2025-09-28,25.02,customer_request
REF-004415,PAY-0037968,CUST-03141,2025-03-15,259.94,customer_request
REF-004416,PAY-0004320,CUST-00690,2025-04-23,130.71,service_credit
REF-004417,PAY-0008471,CUST-00471,2025-04-10,101.9,customer_request
REF-004418,PAY-0004859,CUST-03764,2025-08-12,118.27,service_credit
REF-004419,PAY-0018203,CUST-00753,2025-10-22,188.96,customer_request
REF-004420,PAY-0018471,CUST-00859,2025-03-24,28.1,service_credit
REF-004421,PAY-0013346,CUST-03081,2025-07-09,48.31,customer_request
REF-004422,PAY-0016693,CUST-02188,2025-06-28,8.92,service_credit
REF-004423,PAY-0047620,CUST-01952,2025-12-01,500.36,customer_request
REF-004424,PAY-0032363,CUST-04273,2025-10-08,241.63,customer_request
REF-004425,PAY-0002098,CUST-00868,2025-11-05,320.5,service_credit
REF-004426,PAY-0044705,CUST-03428,2025-05-19,125.33,customer_request
REF-004427,PAY-0013762,CUST-02321,2025-02-03,87.6,customer_request
REF-004428,PAY-0019735,CUST-03484,2025-10-31,180.92,customer_request
REF-004429,PAY-0032724,CUST-03841,2025-04-26,127.26,customer_request
REF-004430,PAY-0037283,CUST-00346,2025-05-17,38.0,service_credit
REF-004431,PAY-0008881,CUST-03789,2025-07-13,95.09,customer_request
REF-004432,PAY-0010806,CUST-02097,2025-09-10,361.91,customer_request
REF-004433,PAY-0022767,CUST-04085,2025-04-01,37.35,service_credit
REF-004434,PAY-0010965,CUST-01926,2025-08-12,105.05,customer_request
REF-004435,PAY-0047651,CUST-03858,2025-12-10,109.83,customer_request
REF-004436,PAY-0014703,CUST-02186,2025-09-25,25.99,customer_request
REF-004437,PAY-0002431,CUST-04641,2025-04-20,115.47,customer_request
REF-004438,PAY-0004449,CUST-03992,2025-12-26,247.12,customer_request
REF-004439,PAY-0000229,CUST-00156,2025-02-07,36.82,fraud_adjustment
REF-004440,PAY-0037704,CUST-03430,2025-10-12,64.05,service_credit
REF-004441,PAY-0026804,CUST-04597,2025-01-21,128.48,customer_request
REF-004442,PAY-0024274,CUST-03489,2025-06-24,106.96,customer_request
REF-004443,PAY-0045858,CUST-02447,2025-07-02,109.3,customer_request
REF-004444,PAY-0014743,CUST-02341,2025-05-28,121.44,customer_request
REF-004445,PAY-0035328,CUST-01164,2025-07-09,61.73,service_credit
REF-004446,PAY-0011607,CUST-00729,2025-12-17,339.21,customer_request
REF-004447,PAY-0019305,CUST-02187,2025-02-01,268.51,customer_request
REF-004448,PAY-0016986,CUST-04961,2025-02-03,52.89,customer_request
REF-004449,PAY-0033037,CUST-00633,2025-03-17,49.02,fraud_adjustment
REF-004450,PAY-0028558,CUST-03620,2025-05-14,132.56,customer_request
REF-004451,PAY-0027283,CUST-03431,2025-03-27,142.24,customer_request
REF-004452,PAY-0019334,CUST-01254,2025-06-03,73.09,service_credit
REF-004453,PAY-0003696,CUST-03488,2025-01-24,51.97,customer_request
REF-004454,PAY-0037995,CUST-00300,2025-02-21,129.33,customer_request
REF-004455,PAY-0039326,CUST-00001,2025-09-26,59.13,customer_request
REF-004456,PAY-0028900,CUST-02194,2025-02-02,84.82,service_credit
REF-004457,PAY-0002353,CUST-00771,2025-05-04,78.9,customer_request
REF-004458,PAY-0037019,CUST-00368,2025-02-14,10.83,customer_request
REF-004459,PAY-0037194,CUST-00814,2025-12-26,80.85,customer_request
REF-004460,PAY-0008958,CUST-00931,2025-09-10,98.99,service_credit
REF-004461,PAY-0044983,CUST-01271,2025-05-31,159.98,customer_request
REF-004462,PAY-0005652,CUST-00415,2025-04-29,250.18,service_credit
REF-004463,PAY-0023162,CUST-03975,2025-04-02,34.59,customer_request
REF-004464,PAY-0003748,CUST-02410,2025-12-18,65.69,fraud_adjustment
REF-004465,PAY-0033951,CUST-01998,2025-10-22,125.63,customer_request
REF-004466,PAY-0026181,CUST-02152,2025-12-21,163.06,customer_request
REF-004467,PAY-0042517,CUST-00165,2025-01-13,106.65,customer_request
REF-004468,PAY-0009019,CUST-01125,2025-05-14,166.14,customer_request
REF-004469,PAY-0014659,CUST-01732,2025-06-14,133.84,customer_request
REF-004470,PAY-0044895,CUST-03294,2025-09-21,212.45,service_credit
REF-004471,PAY-0002852,CUST-02007,2025-03-01,70.24,customer_request
REF-004472,PAY-0042832,CUST-01522,2025-11-23,102.22,customer_request
REF-004473,PAY-0029149,CUST-01201,2025-11-19,74.84,customer_request
REF-004474,PAY-0020340,CUST-02836,2025-11-26,125.86,service_credit
REF-004475,PAY-0012907,CUST-04630,2025-12-06,149.66,customer_request
REF-004476,PAY-0033710,CUST-01014,2025-08-12,130.87,customer_request
REF-004477,PAY-0019558,CUST-04428,2025-01-07,20.5,customer_request
REF-004478,PAY-0040837,CUST-01012,2025-06-12,119.5,customer_request
REF-004479,PAY-0037356,CUST-03999,2025-07-29,13.02,customer_request
REF-004480,PAY-0036217,CUST-00775,2025-04-13,132.03,customer_request
REF-004481,PAY-0004121,CUST-04555,2025-03-02,66.24,customer_request
REF-004482,PAY-0003176,CUST-04223,2025-07-12,90.29,customer_request
REF-004483,PAY-0034878,CUST-04234,2025-10-12,89.61,customer_request
REF-004484,PAY-0031380,CUST-00311,2025-03-31,314.18,service_credit
REF-004485,PAY-0018638,CUST-04283,2025-09-13,180.88,customer_request
REF-004486,PAY-0031040,CUST-00474,2025-05-25,285.83,service_credit
REF-004487,PAY-0044252,CUST-01387,2025-12-29,70.02,customer_request
REF-004488,PAY-0038114,CUST-02361,2025-04-21,103.68,customer_request
REF-004489,PAY-0012865,CUST-03856,2025-03-14,156.85,service_credit
REF-004490,PAY-0031013,CUST-00552,2025-01-28,271.62,service_credit
REF-004491,PAY-0022595,CUST-01797,2025-03-14,197.19,customer_request
REF-004492,PAY-0008739,CUST-01342,2025-11-28,4.57,customer_request
REF-004493,PAY-0042430,CUST-03548,2025-07-22,131.51,customer_request
REF-004494,PAY-0025556,CUST-00529,2025-10-04,59.57,service_credit
REF-004495,PAY-0024174,CUST-01069,2025-02-19,92.71,fraud_adjustment
REF-004496,PAY-0019031,CUST-01482,2025-11-03,145.75,service_credit
REF-004497,PAY-0030603,CUST-02059,2025-03-01,76.64,fraud_adjustment
REF-004498,PAY-0042147,CUST-02433,2025-07-02,50.07,fraud_adjustment
REF-004499,PAY-0028579,CUST-01846,2025-07-15,12.25,customer_request
REF-004500,PAY-0027913,CUST-04665,2025-02-07,134.57,service_credit
REF-004501,PAY-0010532,CUST-00976,2025-10-09,70.03,customer_request
REF-004502,PAY-0008007,CUST-02798,2025-03-15,356.37,customer_request
REF-004503,PAY-0028484,CUST-04599,2025-04-29,51.47,service_credit
REF-004504,PAY-0029194,CUST-03905,2025-08-24,406.64,service_credit
REF-004505,PAY-0009819,CUST-02082,2025-08-01,80.64,customer_request
REF-004506,PAY-0013720,CUST-00653,2025-02-02,248.38,customer_request
REF-004507,PAY-0023393,CUST-04640,2025-11-21,131.07,customer_request
REF-004508,PAY-0047311,CUST-00430,2025-09-13,33.63,service_credit
REF-004509,PAY-0021363,CUST-04338,2025-12-16,92.96,customer_request
REF-004510,PAY-0002736,CUST-00446,2025-09-09,92.79,customer_request
REF-004511,PAY-0034727,CUST-02102,2025-06-28,162.16,customer_request
REF-004512,PAY-0020354,CUST-04090,2025-06-29,50.54,service_credit
REF-004513,PAY-0006744,CUST-04850,2025-10-13,29.46,service_credit
REF-004514,PAY-0032196,CUST-02821,2025-05-21,45.95,customer_request
REF-004515,PAY-0007476,CUST-02701,2025-11-09,407.24,customer_request
REF-004516,PAY-0015577,CUST-01666,2025-09-06,92.49,customer_request
REF-004517,PAY-0040653,CUST-01885,2025-03-21,15.21,customer_request
REF-004518,PAY-0009136,CUST-01992,2025-10-09,12.16,customer_request
REF-004519,PAY-0012831,CUST-00516,2025-11-19,185.48,customer_request
REF-004520,PAY-0030079,CUST-02047,2025-06-14,29.56,fraud_adjustment
REF-004521,PAY-0004096,CUST-03484,2025-07-21,132.47,service_credit
REF-004522,PAY-0033590,CUST-02167,2025-12-16,70.53,customer_request
REF-004523,PAY-0022595,CUST-00887,2025-03-22,248.88,customer_request
