ticket_id,customer_id,created_at,priority,status,first_response_at,resolved_at
TCK-0015389,CUST-04709,2025-01-18,medium,open,2025-01-18 00:31:00,2025-01-18 10:21:00
TCK-0015390,CUST-02900,2025-09-26,low,resolved,2025-09-26 04:39:00,2025-09-27 03:53:00
TCK-0015391,CUST-04388,2025-09-21,low,resolved,2025-09-21 02:10:00,2025-09-23 06:12:00
TCK-0015392,CUST-04948,2025-01-30,low,open,2025-01-30 02:28:00,2025-01-30 14:50:00
TCK-0015393,CUST-01680,2025-05-15,low,resolved,2025-05-15 00:59:00,2025-05-17 21:46:00
TCK-0015394,CUST-03161,2025-06-24,low,resolved,2025-06-24 02:05:00,2025-06-24 21:42:00
TCK-0015395,CUST-02225,2025-08-31,medium,resolved,2025-08-31 00:07:00,2025-09-03 11:40:00
TCK-0015396,CUST-00985,2025-02-22,low,resolved,2025-02-22 00:42:00,2025-02-23 20:51:00
TCK-0015397,CUST-01100,2025-12-29,low,resolved,2025-12-29 01:19:00,2026-01-01 00:28:00
TCK-0015398,CUST-03369,2025-03-28,medium,resolved,2025-03-28 05:45:00,2025-03-28 14:32:00
TCK-0015399,CUST-01725,2025-05-10,high,resolved,2025-05-10 03:18:00,2025-05-10 13:00:00
TCK-0015400,CUST-04471,2025-02-10,low,resolved,2025-02-10 03:45:00,2025-02-13 10:36:00
TCK-0015401,CUST-04429,2025-01-05,high,resolved,2025-01-05 05:54:00,2025-01-07 10:01:00
TCK-0015402,CUST-00409,2025-06-23,medium,resolved,2025-06-23 03:16:00,2025-06-24 11:31:00
TCK-0015403,CUST-00531,2025-06-29,critical,resolved,2025-06-29 00:06:00,2025-07-02 22:22:00
TCK-0015404,CUST-01468,2025-12-12,low,open,2025-12-12 01:06:00,2025-12-14 07:00:00
TCK-0015405,CUST-02751,2025-08-11,medium,resolved,2025-08-11 02:31:00,2025-08-14 06:51:00
TCK-0015406,CUST-01353,2025-05-11,low,resolved,2025-05-11 03:57:00,2025-05-12 15:47:00
TCK-0015407,CUST-02073,2025-01-09,medium,open,2025-01-09 04:11:00,2025-01-09 23:52:00
TCK-0015408,CUST-02723,2025-10-29,medium,resolved,2025-10-29 03:43:00,2025-11-01 12:09:00
TCK-0015409,CUST-02752,2025-04-23,low,resolved,2025-04-23 01:42:00,2025-04-23 21:30:00
TCK-0015410,CUST-01202,2025-12-22,high,resolved,2025-12-22 01:53:00,2025-12-25 13:46:00
TCK-0015411,CUST-03189,2025-09-15,medium,resolved,2025-09-15 02:36:00,2025-09-17 18:16:00
TCK-0015412,CUST-02121,2025-04-06,critical,open,2025-04-06 01:35:00,2025-04-09 03:05:00
TCK-0015413,CUST-02752,2025-01-19,medium,resolved,2025-01-19 04:55:00,2025-01-19 09:15:00
TCK-0015414,CUST-02747,2025-10-14,high,resolved,2025-10-14 04:51:00,2025-10-16 22:30:00
TCK-0015415,CUST-04833,2025-09-29,low,resolved,2025-09-29 03:55:00,2025-10-02 20:58:00
TCK-0015416,CUST-00056,2025-11-10,low,resolved,2025-11-10 05:03:00,2025-11-11 00:03:00
TCK-0015417,CUST-00411,2025-08-31,low,resolved,2025-08-31 03:15:00,2025-08-31 19:10:00
TCK-0015418,CUST-01322,2025-01-12,low,resolved,2025-01-12 01:52:00,2025-01-13 10:29:00
TCK-0015419,CUST-01866,2025-08-02,low,resolved,2025-08-02 03:32:00,2025-08-05 14:57:00
TCK-0015420,CUST-01891,2025-03-16,low,open,2025-03-16 02:20:00,2025-03-16 23:07:00
TCK-0015421,CUST-02670,2025-01-22,medium,resolved,2025-01-22 02:04:00,2025-01-22 02:02:00
TCK-0015422,CUST-04380,2025-07-21,low,open,2025-07-21 02:18:00,2025-07-22 10:03:00
TCK-0015423,CUST-00435,2025-11-08,low,resolved,2025-11-08 03:55:00,2025-11-11 03:08:00
TCK-0015424,CUST-03086,2025-04-01,low,resolved,2025-04-01 04:37:00,2025-04-03 13:01:00
TCK-0015425,CUST-03977,2025-09-24,medium,resolved,2025-09-24 03:48:00,2025-09-27 10:47:00
TCK-0015426,CUST-03533,2025-10-16,medium,open,2025-10-16 01:24:00,2025-10-16 04:25:00
TCK-0015427,CUST-03060,2025-03-15,medium,resolved,2025-03-15 02:46:00,2025-03-18 15:40:00
TCK-0015428,CUST-01835,2025-10-03,low,resolved,2025-10-03 01:38:00,2025-10-05 21:57:00
TCK-0015429,CUST-00669,2025-07-05,low,resolved,2025-07-05 00:42:00,2025-07-08 13:26:00
TCK-0015430,CUST-00307,2025-07-01,medium,resolved,2025-07-01 01:05:00,2025-07-03 02:09:00
TCK-0015431,CUST-01081,2025-03-12,high,resolved,2025-03-12 03:27:00,2025-03-15 18:04:00
TCK-0015432,CUST-01385,2025-08-30,high,resolved,2025-08-30 05:53:00,2025-08-30 08:50:00
TCK-0015433,CUST-03851,2025-07-25,medium,resolved,2025-07-25 02:53:00,2025-07-28 13:19:00
TCK-0015434,CUST-04262,2025-01-31,high,resolved,2025-01-31 03:06:00,2025-02-01 11:35:00
TCK-0015435,CUST-00116,2025-05-02,low,resolved,2025-05-02 04:17:00,2025-05-02 13:06:00
TCK-0015436,CUST-00999,2025-04-01,high,open,2025-04-01 02:14:00,2025-04-02 17:33:00
TCK-0015437,CUST-01300,2025-06-17,low,resolved,2025-06-17 00:27:00,2025-06-19 11:54:00
TCK-0015438,CUST-01539,2025-08-19,high,resolved,2025-08-19 02:51:00,2025-08-21 14:10:00
TCK-0015439,CUST-02390,2025-07-15,low,resolved,2025-07-15 02:42:00,2025-07-16 07:49:00
TCK-0015440,CUST-01302,2025-12-09,low,resolved,2025-12-09 04:18:00,2025-12-12 11:14:00
TCK-0015441,CUST-00902,2025-06-16,medium,resolved,2025-06-16 00:31:00,2025-06-16 23:29:00
TCK-0015442,CUST-01213,2025-06-10,low,open,2025-06-10 05:27:00,2025-06-10 19:25:00
TCK-0015443,CUST-01533,2025-06-09,high,resolved,2025-06-09 04:00:00,2025-06-11 21:50:00
TCK-0015444,CUST-03873,2025-12-08,medium,resolved,2025-12-08 00:54:00,2025-12-10 22:07:00
TCK-0015445,CUST-03334,2025-01-13,medium,resolved,2025-01-13 01:38:00,2025-01-13 07:12:00
TCK-0015446,CUST-02896,2025-01-28,low,open,2025-01-28 05:52:00,2025-01-31 20:43:00
TCK-0015447,CUST-01494,2025-12-21,medium,resolved,2025-12-21 00:52:00,2025-12-21 21:39:00
TCK-0015448,CUST-02922,2025-02-10,low,resolved,2025-02-10 04:20:00,2025-02-10 08:20:00
TCK-0015449,CUST-01972,2025-04-14,low,resolved,2025-04-14 02:12:00,2025-04-16 01:03:00
TCK-0015450,CUST-02840,2025-04-12,high,resolved,2025-04-12 05:47:00,2025-04-16 00:57:00
TCK-0015451,CUST-04554,2025-08-25,medium,resolved,2025-08-25 05:52:00,2025-08-28 10:29:00
TCK-0015452,CUST-04069,2025-10-07,medium,resolved,2025-10-07 01:45:00,2025-10-09 00:11:00
TCK-0015453,CUST-04362,2025-08-17,low,open,2025-08-17 04:55:00,2025-08-18 06:30:00
TCK-0015454,CUST-02947,2025-12-10,low,resolved,2025-12-10 02:06:00,2025-12-13 05:57:00
TCK-0015455,CUST-02226,2025-12-28,low,resolved,2025-12-28 02:28:00,2025-12-30 17:34:00
TCK-0015456,CUST-04393,2025-12-14,medium,resolved,2025-12-14 03:53:00,2025-12-17 15:56:00
TCK-0015457,CUST-03730,2025-01-15,low,resolved,2025-01-15 03:33:00,2025-01-16 15:16:00
TCK-0015458,CUST-01157,2025-10-01,medium,resolved,2025-10-01 01:49:00,2025-10-04 09:09:00
TCK-0015459,CUST-03416,2025-06-06,low,resolved,2025-06-06 01:02:00,2025-06-06 14:38:00
TCK-0015460,CUST-01376,2025-04-20,low,resolved,2025-04-20 04:58:00,2025-04-23 09:41:00
TCK-0015461,CUST-01305,2025-12-12,medium,resolved,2025-12-12 05:57:00,2025-12-13 03:58:00
TCK-0015462,CUST-01731,2025-01-12,medium,resolved,2025-01-12 03:28:00,2025-01-15 15:16:00
TCK-0015463,CUST-02685,2025-10-02,medium,resolved,2025-10-02 00:29:00,2025-10-02 07:13:00
TCK-0015464,CUST-00978,2025-07-07,medium,resolved,2025-07-07 01:07:00,2025-07-09 10:58:00
TCK-0015465,CUST-02809,2025-11-12,low,open,2025-11-12 02:05:00,2025-11-12 13:33:00
TCK-0015466,CUST-00823,2025-06-27,low,resolved,2025-06-27 04:17:00,2025-06-27 08:48:00
TCK-0015467,CUST-01708,2025-03-03,low,resolved,2025-03-03 03:45:00,2025-03-04 14:59:00
TCK-0015468,CUST-03736,2025-06-06,medium,resolved,2025-06-06 04:45:00,2025-06-09 23:42:00
TCK-0015469,CUST-02249,2025-04-01,high,resolved,2025-04-01 03:29:00,2025-04-01 11:21:00
TCK-0015470,CUST-00314,2025-02-25,critical,open,2025-02-25 02:43:00,2025-02-28 16:51:00
TCK-0015471,CUST-00507,2025-06-27,low,resolved,2025-06-27 04:57:00,2025-06-30 18:35:00
TCK-0015472,CUST-03763,2025-08-30,medium,resolved,2025-08-30 04:35:00,2025-09-01 20:27:00
TCK-0015473,CUST-03181,2025-03-10,medium,resolved,2025-03-10 02:41:00,2025-03-11 20:16:00
TCK-0015474,CUST-00932,2025-10-30,low,resolved,2025-10-30 02:48:00,2025-10-30 13:14:00
TCK-0015475,CUST-01068,2025-08-01,low,resolved,2025-08-01 03:12:00,2025-08-02 16:56:00
TCK-0015476,CUST-04083,2025-01-29,low,resolved,2025-01-29 03:16:00,2025-02-02 03:39:00
TCK-0015477,CUST-03635,2025-07-19,medium,resolved,2025-07-19 05:27:00,2025-07-19 23:28:00
TCK-0015478,CUST-03866,2025-01-01,low,resolved,2025-01-01 02:41:00,2025-01-01 03:16:00
TCK-0015479,CUST-02643,2025-03-11,medium,resolved,2025-03-11 02:36:00,2025-03-14 17:41:00
TCK-0015480,CUST-04765,2025-11-19,medium,resolved,2025-11-19 05:25:00,2025-11-21 03:47:00
TCK-0015481,CUST-01721,2025-04-27,low,resolved,2025-04-27 04:29:00,2025-04-27 10:38:00
TCK-0015482,CUST-01154,2025-01-24,high,resolved,2025-01-24 03:03:00,2025-01-26 06:16:00
TCK-0015483,CUST-04693,2025-08-13,medium,resolved,2025-08-13 05:42:00,2025-08-15 01:10:00
TCK-0015484,CUST-01336,2025-06-28,medium,resolved,2025-06-28 00:29:00,2025-06-30 23:24:00
TCK-0015485,CUST-00946,2025-12-12,medium,resolved,2025-12-12 04:40:00,2025-12-13 06:02:00
TCK-0015486,CUST-04067,2025-05-26,low,resolved,2025-05-26 04:15:00,2025-05-27 09:42:00
TCK-0015487,CUST-04002,2025-03-23,low,resolved,2025-03-23 02:38:00,2025-03-26 07:07:00
TCK-0015488,CUST-01004,2025-03-05,low,resolved,2025-03-05 02:24:00,2025-03-08 15:17:00
TCK-0015489,CUST-02335,2025-04-12,low,resolved,2025-04-12 05:51:00,2025-04-13 08:56:00
TCK-0015490,CUST-02954,2025-10-26,medium,resolved,2025-10-26 04:10:00,2025-10-28 20:48:00
TCK-0015491,CUST-03804,2025-10-08,low,resolved,2025-10-08 04:03:00,2025-10-10 11:45:00
TCK-0015492,CUST-01040,2025-04-24,medium,resolved,2025-04-24 03:52:00,2025-04-25 17:27:00
TCK-0015493,CUST-01095,2025-05-20,high,resolved,2025-05-20 00:25:00,2025-05-22 07:17:00
TCK-0015494,CUST-04641,2025-02-27,low,resolved,2025-02-27 04:23:00,2025-02-28 11:43:00
TCK-0015495,CUST-03327,2025-09-13,medium,resolved,2025-09-13 04:31:00,2025-09-17 02:16:00
TCK-0015496,CUST-00497,2025-09-09,high,resolved,2025-09-09 03:37:00,2025-09-10 10:52:00
TCK-0015497,CUST-02075,2025-12-04,low,resolved,2025-12-04 04:09:00,2025-12-04 20:06:00
TCK-0015498,CUST-00101,2025-03-25,low,resolved,2025-03-25 00:37:00,2025-03-27 03:32:00
TCK-0015499,CUST-02056,2025-09-02,medium,resolved,2025-09-02 03:04:00,2025-09-06 03:50:00
TCK-0015500,CUST-02457,2025-11-09,medium,resolved,2025-11-09 01:00:00,2025-11-10 21:11:00
TCK-0015501,CUST-02210,2025-06-11,medium,resolved,2025-06-11 02:48:00,2025-06-12 11:22:00
TCK-0015502,CUST-04741,2025-05-22,medium,resolved,2025-05-22 00:51:00,2025-05-25 05:00:00
TCK-0015503,CUST-03343,2025-12-19,high,resolved,2025-12-19 01:41:00,2025-12-22 01:54:00
TCK-0015504,CUST-02849,2025-08-16,medium,resolved,2025-08-16 04:08:00,2025-08-16 03:17:00
TCK-0015505,CUST-00636,2025-11-26,low,resolved,2025-11-26 03:13:00,2025-11-26 13:54:00
TCK-0015506,CUST-04447,2025-12-02,high,resolved,2025-12-02 01:30:00,2025-12-04 21:28:00
TCK-0015507,CUST-00245,2025-11-03,low,resolved,2025-11-03 02:51:00,2025-11-04 12:21:00
TCK-0015508,CUST-02917,2025-07-29,low,resolved,2025-07-29 02:57:00,2025-07-31 06:51:00
TCK-0015509,CUST-00389,2025-11-25,critical,resolved,2025-11-25 02:37:00,2025-11-26 23:14:00
TCK-0015510,CUST-03655,2025-01-23,low,open,2025-01-23 01:08:00,2025-01-25 18:33:00
TCK-0015511,CUST-01507,2025-04-05,low,open,2025-04-05 03:07:00,2025-04-07 21:12:00
TCK-0015512,CUST-03375,2025-08-28,low,resolved,2025-08-28 00:52:00,2025-08-29 00:40:00
TCK-0015513,CUST-00296,2025-03-13,medium,open,2025-03-13 03:16:00,2025-03-14 19:49:00
TCK-0015514,CUST-03560,2025-08-20,medium,resolved,2025-08-20 05:16:00,2025-08-22 05:29:00
TCK-0015515,CUST-01826,2025-10-23,low,open,2025-10-23 02:06:00,2025-10-24 02:38:00
TCK-0015516,CUST-00971,2025-12-06,high,resolved,2025-12-06 02:03:00,2025-12-06 21:38:00
TCK-0015517,CUST-02664,2025-12-06,medium,resolved,2025-12-06 01:45:00,2025-12-07 06:37:00
TCK-0015518,CUST-02316,2025-01-12,low,resolved,2025-01-12 00:14:00,2025-01-14 01:32:00
TCK-0015519,CUST-01858,2025-01-19,medium,resolved,2025-01-19 00:14:00,2025-01-20 09:50:00
TCK-0015520,CUST-01144,2025-01-18,low,resolved,2025-01-18 02:03:00,2025-01-18 10:16:00
TCK-0015521,CUST-03574,2025-05-11,medium,resolved,2025-05-11 05:54:00,2025-05-14 09:57:00
TCK-0015522,CUST-03259,2025-06-02,medium,resolved,2025-06-02 03:08:00,2025-06-02 13:03:00
TCK-0015523,CUST-00133,2025-06-25,low,open,2025-06-25 01:20:00,2025-06-28 16:37:00
TCK-0015524,CUST-00464,2025-02-26,medium,resolved,2025-02-26 04:36:00,2025-02-27 02:54:00
TCK-0015525,CUST-00347,2025-04-29,high,resolved,2025-04-29 00:16:00,2025-05-01 06:54:00
TCK-0015526,CUST-04881,2025-01-21,high,resolved,2025-01-21 00:23:00,2025-01-21 02:03:00
TCK-0015527,CUST-01626,2025-05-10,medium,resolved,2025-05-10 05:21:00,2025-05-13 23:11:00
TCK-0015528,CUST-01354,2025-06-11,low,resolved,2025-06-11 01:47:00,2025-06-14 07:03:00
TCK-0015529,CUST-00451,2025-01-22,low,open,2025-01-22 03:58:00,2025-01-25 07:08:00
TCK-0015530,CUST-04154,2025-03-03,low,resolved,2025-03-03 02:26:00,2025-03-06 19:29:00
TCK-0015531,CUST-04214,2025-09-24,low,resolved,2025-09-24 00:49:00,2025-09-27 11:14:00
TCK-0015532,CUST-04640,2025-01-28,medium,resolved,2025-01-28 00:41:00,2025-01-30 03:00:00
TCK-0015533,CUST-01195,2025-03-25,low,resolved,2025-03-25 03:25:00,2025-03-29 01:57:00
TCK-0015534,CUST-01429,2025-11-08,low,resolved,2025-11-08 02:34:00,2025-11-09 02:10:00
TCK-0015535,CUST-04686,2025-05-11,medium,resolved,2025-05-11 04:11:00,2025-05-13 09:38:00
TCK-0015536,CUST-01078,2025-08-06,low,open,2025-08-06 05:52:00,2025-08-09 15:43:00
TCK-0015537,CUST-00050,2025-06-29,medium,resolved,2025-06-29 01:00:00,2025-06-30 16:35:00
TCK-0015538,CUST-02308,2025-07-14,low,resolved,2025-07-14 00:06:00,2025-07-17 14:49:00
TCK-0015539,CUST-02269,2025-05-11,low,resolved,2025-05-11 00:13:00,2025-05-13 14:03:00
TCK-0015540,CUST-04553,2025-03-18,medium,resolved,2025-03-18 04:20:00,2025-03-18 11:10:00
TCK-0015541,CUST-02778,2025-12-04,critical,resolved,2025-12-04 02:28:00,2025-12-07 20:17:00
TCK-0015542,CUST-01103,2025-11-14,low,resolved,2025-11-14 02:18:00,2025-11-16 07:51:00
TCK-0015543,CUST-03314,2025-03-05,low,resolved,2025-03-05 00:38:00,2025-03-08 07:55:00
TCK-0015544,CUST-01915,2025-03-22,medium,resolved,2025-03-22 01:25:00,2025-03-25 09:31:00
TCK-0015545,CUST-00056,2025-06-01,low,open,2025-06-01 05:41:00,2025-06-03 05:33:00
TCK-0015546,CUST-03439,2025-04-18,low,resolved,2025-04-18 05:32:00,2025-04-20 11:26:00
TCK-0015547,CUST-00874,2025-12-19,medium,resolved,2025-12-19 02:41:00,2025-12-21 00:56:00
TCK-0015548,CUST-04386,2025-12-24,low,resolved,2025-12-24 01:06:00,2025-12-27 15:00:00
TCK-0015549,CUST-03852,2025-05-27,low,resolved,2025-05-27 03:33:00,2025-05-29 19:41:00
TCK-0015550,CUST-00619,2025-04-30,high,resolved,2025-04-30 00:24:00,2025-05-03 11:09:00
TCK-0015551,CUST-01699,2025-10-19,low,open,2025-10-19 03:10:00,2025-10-19 17:39:00
TCK-0015552,CUST-01658,2025-01-14,high,open,2025-01-14 00:18:00,2025-01-14 04:32:00
TCK-0015553,CUST-03941,2025-04-26,medium,resolved,2025-04-26 04:52:00,2025-04-29 08:39:00
TCK-0015554,CUST-00293,2025-03-20,medium,resolved,2025-03-20 05:15:00,2025-03-23 04:43:00
TCK-0015555,CUST-00200,2025-11-03,medium,resolved,2025-11-03 05:56:00,2025-11-05 18:52:00
TCK-0015556,CUST-03088,2025-04-07,medium,resolved,2025-04-07 01:39:00,2025-04-10 14:35:00
TCK-0015557,CUST-00026,2025-07-06,low,resolved,2025-07-06 05:47:00,2025-07-07 15:12:00
TCK-0015558,CUST-04118,2025-03-20,high,resolved,2025-03-20 02:21:00,2025-03-22 18:37:00
TCK-0015559,CUST-03833,2025-12-20,low,resolved,2025-12-20 03:23:00,2025-12-24 02:01:00
TCK-0015560,CUST-04475,2025-12-21,medium,resolved,2025-12-21 02:06:00,2025-12-24 01:48:00
TCK-0015561,CUST-02801,2025-02-13,medium,resolved,2025-02-13 05:11:00,2025-02-15 13:23:00
TCK-0015562,CUST-03603,2025-09-30,medium,open,2025-09-30 01:54:00,2025-10-03 19:19:00
TCK-0015563,CUST-04397,2025-02-05,medium,resolved,2025-02-05 00:45:00,2025-02-06 13:30:00
TCK-0015564,CUST-04728,2025-09-12,medium,resolved,2025-09-12 03:52:00,2025-09-12 22:54:00
TCK-0015565,CUST-02793,2025-12-21,medium,resolved,2025-12-21 05:33:00,2025-12-24 20:22:00
TCK-0015566,CUST-03459,2025-06-08,low,resolved,2025-06-08 02:51:00,2025-06-08 01:00:00
TCK-0015567,CUST-01897,2025-04-24,high,resolved,2025-04-24 04:20:00,2025-04-26 03:19:00
TCK-0015568,CUST-02692,2025-09-26,medium,resolved,2025-09-26 04:53:00,2025-09-28 21:42:00
TCK-0015569,CUST-01761,2025-02-19,low,resolved,2025-02-19 01:05:00,2025-02-23 00:19:00
TCK-0015570,CUST-03711,2025-12-18,high,resolved,2025-12-18 05:51:00,2025-12-18 12:14:00
TCK-0015571,CUST-02502,2025-06-16,medium,resolved,2025-06-16 05:50:00,2025-06-19 07:41:00
TCK-0015572,CUST-01577,2025-03-04,low,resolved,2025-03-04 02:07:00,2025-03-06 19:47:00
TCK-0015573,CUST-00042,2025-06-30,critical,open,2025-06-30 01:45:00,2025-06-30 19:42:00
TCK-0015574,CUST-00434,2025-07-19,high,resolved,2025-07-19 01:22:00,2025-07-21 18:45:00
TCK-0015575,CUST-02076,2025-06-29,medium,resolved,2025-06-29 00:15:00,2025-06-29 13:39:00
TCK-0015576,CUST-00846,2025-02-09,medium,resolved,2025-02-09 01:36:00,2025-02-10 17:04:00
TCK-0015577,CUST-03441,2025-07-25,high,resolved,2025-07-25 01:44:00,2025-07-27 09:22:00
TCK-0015578,CUST-01907,2025-10-25,medium,resolved,2025-10-25 04:17:00,2025-10-25 03:13:00
TCK-0015579,CUST-01943,2025-01-05,low,resolved,2025-01-05 03:02:00,2025-01-05 15:11:00
TCK-0015580,CUST-02224,2025-02-01,low,resolved,2025-02-01 02:13:00,2025-02-04 07:56:00
TCK-0015581,CUST-03794,2025-05-02,medium,resolved,2025-05-02 02:45:00,2025-05-03 07:25:00
TCK-0015582,CUST-03108,2025-01-18,low,resolved,2025-01-18 03:09:00,2025-01-22 01:45:00
TCK-0015583,CUST-01792,2025-10-16,low,resolved,2025-10-16 01:05:00,2025-10-17 04:35:00
TCK-0015584,CUST-02520,2025-08-07,medium,resolved,2025-08-07 01:36:00,2025-08-09 11:32:00
TCK-0015585,CUST-02608,2025-08-11,low,resolved,2025-08-11 00:29:00,2025-08-13 11:58:00
TCK-0015586,CUST-02568,2025-08-14,low,resolved,2025-08-14 04:13:00,2025-08-16 09:51:00
TCK-0015587,CUST-03683,2025-01-08,low,resolved,2025-01-08 01:33:00,2025-01-08 05:41:00
TCK-0015588,CUST-02422,2025-04-30,low,resolved,2025-04-30 04:05:00,2025-05-02 09:14:00
TCK-0015589,CUST-02856,2025-10-30,critical,open,2025-10-30 03:13:00,2025-10-30 16:18:00
TCK-0015590,CUST-00256,2025-07-02,medium,resolved,2025-07-02 05:27:00,2025-07-03 14:55:00
TCK-0015591,CUST-04143,2025-08-25,low,resolved,2025-08-25 05:35:00,2025-08-27 21:21:00
TCK-0015592,CUST-00703,2025-12-27,medium,resolved,2025-12-27 01:28:00,2025-12-29 01:06:00
TCK-0015593,CUST-03205,2025-02-04,low,resolved,2025-02-04 02:06:00,2025-02-05 09:23:00
TCK-0015594,CUST-01338,2025-09-27,low,resolved,2025-09-27 01:28:00,2025-09-27 12:53:00
TCK-0015595,CUST-00095,2025-06-11,high,resolved,2025-06-11 05:28:00,2025-06-11 11:58:00
TCK-0015596,CUST-02449,2025-08-18,medium,resolved,2025-08-18 03:04:00,2025-08-22 01:09:00
TCK-0015597,CUST-03978,2025-02-21,medium,resolved,2025-02-21 01:45:00,2025-02-24 08:59:00
TCK-0015598,CUST-03842,2025-11-23,medium,resolved,2025-11-23 01:35:00,2025-11-25 13:01:00
TCK-0015599,CUST-03369,2025-11-13,high,resolved,2025-11-13 01:03:00,2025-11-17 00:17:00
TCK-0015600,CUST-00877,2025-01-04,low,resolved,2025-01-04 03:35:00,2025-01-04 21:07:00
TCK-0015601,CUST-01847,2025-05-03,medium,resolved,2025-05-03 03:59:00,2025-05-03 13:55:00
TCK-0015602,CUST-02171,2025-07-18,low,resolved,2025-07-18 05:38:00,2025-07-21 10:03:00
TCK-0015603,CUST-03770,2025-02-20,low,resolved,2025-02-20 01:51:00,2025-02-21 10:12:00
TCK-0015604,CUST-00933,2025-10-10,low,resolved,2025-10-10 02:13:00,2025-10-12 16:24:00
TCK-0015605,CUST-00889,2025-11-20,low,open,2025-11-20 03:42:00,2025-11-21 00:10:00
TCK-0015606,CUST-01467,2025-06-21,medium,resolved,2025-06-21 02:19:00,2025-06-24 13:24:00
TCK-0015607,CUST-00150,2025-09-21,low,resolved,2025-09-21 05:39:00,2025-09-21 04:28:00
TCK-0015608,CUST-02316,2025-05-27,medium,resolved,2025-05-27 03:28:00,2025-05-27 18:34:00
TCK-0015609,CUST-02644,2025-06-27,medium,resolved,2025-06-27 01:03:00,2025-06-29 12:48:00
TCK-0015610,CUST-00465,2025-05-02,low,resolved,2025-05-02 05:31:00,2025-05-04 11:03:00
TCK-0015611,CUST-01624,2025-12-05,high,resolved,2025-12-05 03:31:00,2025-12-05 01:55:00
TCK-0015612,CUST-01623,2025-10-14,medium,resolved,2025-10-14 00:23:00,2025-10-16 12:17:00
TCK-0015613,CUST-00956,2025-02-14,medium,open,2025-02-14 04:16:00,2025-02-14 13:50:00
TCK-0015614,CUST-00475,2025-07-02,low,resolved,2025-07-02 01:59:00,2025-07-05 01:22:00
TCK-0015615,CUST-01994,2025-11-11,low,resolved,2025-11-11 05:09:00,2025-11-13 13:57:00
TCK-0015616,CUST-03576,2025-09-29,low,resolved,2025-09-29 00:39:00,2025-10-02 02:18:00
TCK-0015617,CUST-04547,2025-11-24,high,resolved,2025-11-24 04:03:00,2025-11-26 05:52:00
TCK-0015618,CUST-04050,2025-07-07,low,resolved,2025-07-07 02:44:00,2025-07-08 02:37:00
TCK-0015619,CUST-01722,2025-04-22,low,resolved,2025-04-22 03:03:00,2025-04-24 01:48:00
TCK-0015620,CUST-02702,2025-12-30,medium,resolved,2025-12-30 04:13:00,2025-12-30 19:28:00
TCK-0015621,CUST-03336,2025-02-17,medium,resolved,2025-02-17 01:54:00,2025-02-17 23:42:00
TCK-0015622,CUST-04376,2025-05-20,low,resolved,2025-05-20 00:42:00,2025-05-20 13:02:00
TCK-0015623,CUST-03837,2025-02-11,medium,resolved,2025-02-11 05:02:00,2025-02-13 05:09:00
TCK-0015624,CUST-00172,2025-06-29,medium,resolved,2025-06-29 02:28:00,2025-06-29 06:31:00
TCK-0015625,CUST-03415,2025-06-18,high,resolved,2025-06-18 03:44:00,2025-06-21 21:38:00
TCK-0015626,CUST-02350,2025-07-10,medium,resolved,2025-07-10 05:29:00,2025-07-11 23:25:00
TCK-0015627,CUST-02268,2025-06-06,low,resolved,2025-06-06 04:20:00,2025-06-07 22:25:00
TCK-0015628,CUST-04908,2025-02-25,low,open,2025-02-25 01:33:00,2025-02-25 17:24:00
TCK-0015629,CUST-02519,2025-04-14,low,resolved,2025-04-14 05:18:00,2025-04-15 19:14:00
TCK-0015630,CUST-04291,2025-10-23,medium,resolved,2025-10-23 01:23:00,2025-10-23 18:27:00
TCK-0015631,CUST-02190,2025-04-24,low,open,2025-04-24 04:53:00,2025-04-26 15:02:00
TCK-0015632,CUST-01227,2025-11-27,high,open,2025-11-27 05:05:00,2025-11-30 08:45:00
TCK-0015633,CUST-02977,2025-11-14,high,resolved,2025-11-14 05:24:00,2025-11-18 03:10:00
TCK-0015634,CUST-01477,2025-07-18,low,resolved,2025-07-18 02:16:00,2025-07-21 09:22:00
TCK-0015635,CUST-01016,2025-11-05,medium,resolved,2025-11-05 01:24:00,2025-11-06 09:02:00
TCK-0015636,CUST-04548,2025-03-09,low,open,2025-03-09 05:15:00,2025-03-12 22:00:00
TCK-0015637,CUST-00757,2025-10-23,low,resolved,2025-10-23 01:53:00,2025-10-26 08:13:00
TCK-0015638,CUST-02161,2025-05-25,medium,resolved,2025-05-25 04:13:00,2025-05-28 11:08:00
TCK-0015639,CUST-02788,2025-12-12,high,resolved,2025-12-12 04:48:00,2025-12-13 06:22:00
TCK-0015640,CUST-04087,2025-05-05,critical,resolved,2025-05-05 03:22:00,2025-05-06 09:15:00
TCK-0015641,CUST-02149,2025-10-29,medium,open,2025-10-29 00:41:00,2025-10-29 07:08:00
TCK-0015642,CUST-00208,2025-09-07,low,resolved,2025-09-07 03:18:00,2025-09-09 01:24:00
TCK-0015643,CUST-01322,2025-11-17,low,resolved,2025-11-17 05:34:00,2025-11-18 10:14:00
