opportunity_id,account_id,created_at,close_date,stage,amount
OPP-0013921,ACCT-05225,2025-12-07,2025-07-13,prospecting,22144.04
OPP-0013922,ACCT-00519,2025-04-01,2025-05-09,closed_won,6301.84
OPP-0013923,ACCT-00045,2025-03-29,2026-02-03,closed_won,17707.14
OPP-0013924,ACCT-04819,2025-05-06,2025-08-15,proposal,6415.34
OPP-0013925,ACCT-04134,2025-12-24,2025-07-08,proposal,11651.28
OPP-0013926,ACCT-05723,2025-07-15,2025-03-19,closed_lost,23156.02
OPP-0013927,ACCT-00341,2025-05-08,2025-11-21,prospecting,7953.17
OPP-0013928,ACCT-00625,2025-02-16,2026-03-02,closed_lost,23758.08
OPP-0013929,ACCT-04009,2025-05-19,2025-11-24,negotiation,10816.65
OPP-0013930,ACCT-00355,2025-09-08,2025-04-21,closed_lost,35568.92
OPP-0013931,ACCT-01904,2025-06-22,2025-03-21,proposal,11047.57
OPP-0013932,ACCT-03338,2025-03-01,2025-05-02,negotiation,9337.37
OPP-0013933,ACCT-03969,2025-10-20,2025-03-09,proposal,877.1
OPP-0013934,ACCT-00047,2025-06-07,2025-02-20,closed_won,3592.39
OPP-0013935,ACCT-01917,2025-01-20,2025-08-02,negotiation,13801.59
OPP-0013936,ACCT-03833,2025-09-18,2025-02-28,closed_lost,11256.1
OPP-0013937,ACCT-05332,2025-08-15,2025-03-19,closed_won,5146.03
OPP-0013938,ACCT-02019,2025-07-05,2025-07-30,closed_won,11292.47
OPP-0013939,ACCT-02706,2025-06-24,2025-11-19,closed_lost,7170.2
OPP-0013940,ACCT-00842,2025-03-02,2025-08-08,closed_lost,13162.24
OPP-0013941,ACCT-00412,2025-09-06,2025-10-28,closed_lost,36370.74
OPP-0013942,ACCT-05120,2025-09-04,2025-10-31,negotiation,32276.13
OPP-0013943,ACCT-01959,2025-09-12,2025-07-12,proposal,45148.71
OPP-0013944,ACCT-04579,2025-11-14,2025-08-18,closed_won,8926.94
OPP-0013945,ACCT-02626,2025-09-06,2025-07-01,negotiation,18041.2
OPP-0013946,ACCT-00772,2025-07-12,2025-03-15,prospecting,25060.94
OPP-0013947,ACCT-05597,2025-02-25,2025-07-28,negotiation,17396.19
OPP-0013948,ACCT-01128,2025-01-31,2025-11-08,proposal,8683.59
OPP-0013949,ACCT-04634,2025-10-15,2025-10-31,closed_won,13221.59
OPP-0013950,ACCT-03461,2025-09-14,2025-07-11,proposal,4070.78
OPP-0013951,ACCT-04645,2025-02-08,2025-05-03,proposal,7345.78
OPP-0013952,ACCT-02901,2025-12-09,2025-06-07,prospecting,1880.95
OPP-0013953,ACCT-02076,2025-07-28,2025-10-07,proposal,6886.3
OPP-0013954,ACCT-02423,2025-06-15,2025-12-07,prospecting,8474.98
OPP-0013955,ACCT-04687,2025-09-09,2025-03-28,negotiation,9492.03
OPP-0013956,ACCT-01589,2025-11-24,2025-07-14,closed_won,24029.46
OPP-0013957,ACCT-05652,2025-02-06,2025-07-12,proposal,39550.35
OPP-0013958,ACCT-03724,2025-04-20,2025-02-28,proposal,6379.87
OPP-0013959,ACCT-04388,2025-03-05,2026-02-09,negotiation,1291.97
OPP-0013960,ACCT-01133,2025-07-17,2025-08-18,prospecting,59299.83
OPP-0013961,ACCT-01934,2025-12-23,2025-11-01,proposal,27242.4
OPP-0013962,ACCT-01454,2025-07-23,2025-09-13,proposal,11759.76
OPP-0013963,ACCT-04827,2025-04-28,2025-04-05,proposal,16415.45
OPP-0013964,ACCT-05107,2025-10-09,2025-04-12,negotiation,7186.35
OPP-0013965,ACCT-02238,2025-11-05,2025-07-06,closed_lost,4600.22
OPP-0013966,ACCT-03819,2025-02-18,2026-01-14,prospecting,26809.8
OPP-0013967,ACCT-03318,2025-05-29,2025-11-25,prospecting,1117.49
OPP-0013968,ACCT-03118,2025-03-02,2025-05-18,closed_won,22291.12
OPP-0013969,ACCT-05201,2025-09-25,2026-02-23,negotiation,12513.05
OPP-0013970,ACCT-05162,2025-10-02,2026-02-18,prospecting,19429.47
OPP-0013971,ACCT-03072,2025-05-15,2025-05-09,proposal,25881.55
OPP-0013972,ACCT-00853,2025-12-14,2025-08-18,prospecting,7147.05
OPP-0013973,ACCT-04579,2025-07-19,2025-03-22,closed_lost,5543.48
OPP-0013974,ACCT-05006,2025-12-01,2026-01-13,proposal,11072.15
OPP-0013975,ACCT-02186,2025-02-06,2025-07-14,closed_lost,40138.2
OPP-0013976,ACCT-05024,2025-08-11,2026-01-31,prospecting,21872.24
OPP-0013977,ACCT-02989,2025-09-16,2025-07-18,proposal,10009.1
OPP-0013978,ACCT-03948,2025-02-08,2025-09-15,proposal,7450.4
OPP-0013979,ACCT-01213,2025-05-12,2025-09-03,prospecting,18266.76
OPP-0013980,ACCT-00694,2025-10-01,2025-08-25,closed_won,28638.01
OPP-0013981,ACCT-04697,2025-04-17,2025-06-12,proposal,30150.33
OPP-0013982,ACCT-04330,2025-03-25,2025-11-19,proposal,9194.39
OPP-0013983,ACCT-05958,2025-07-18,2025-07-20,negotiation,8779.07
OPP-0013984,ACCT-01663,2025-05-25,2025-03-03,proposal,25946.72
OPP-0013985,ACCT-04830,2025-05-08,2025-09-07,prospecting,5793.43
OPP-0013986,ACCT-02511,2025-04-18,2025-02-25,prospecting,33332.35
OPP-0013987,ACCT-01779,2025-11-22,2026-01-09,closed_won,38531.9
OPP-0013988,ACCT-03107,2025-12-25,2025-09-22,negotiation,11668.37
OPP-0013989,ACCT-00892,2025-09-01,2025-06-29,prospecting,1170.25
OPP-0013990,ACCT-00058,2025-01-11,2026-02-27,proposal,26186.89
OPP-0013991,ACCT-00926,2025-12-28,2025-07-31,closed_won,14061.12
OPP-0013992,ACCT-01533,2025-06-08,2025-09-14,proposal,7845.79
OPP-0013993,ACCT-02228,2025-02-02,2025-08-03,prospecting,14991.62
OPP-0013994,ACCT-02208,2025-08-13,2025-06-29,proposal,14665.09
OPP-0013995,ACCT-05261,2025-08-02,2025-06-11,negotiation,8243.01
OPP-0013996,ACCT-02684,2025-04-21,2025-03-04,prospecting,12245.34
OPP-0013997,ACCT-01407,2025-12-28,2025-11-15,prospecting,9937.73
OPP-0013998,ACCT-00418,2025-05-19,2026-02-09,prospecting,4058.79
OPP-0013999,ACCT-04692,2025-05-13,2025-09-14,closed_lost,42225.11
OPP-0014000,ACCT-01294,2025-01-01,2025-10-22,closed_won,9628.69
OPP-0014001,ACCT-02163,2025-12-29,2025-12-14,proposal,6116.43
OPP-0014002,ACCT-00191,2025-08-18,2025-03-04,proposal,13414.96
OPP-0014003,ACCT-00486,2025-01-11,2025-12-27,prospecting,15037.33
OPP-0014004,ACCT-05039,2025-10-26,2025-08-29,negotiation,26258.64
OPP-0014005,ACCT-04174,2025-09-07,2026-02-07,proposal,52092.15
OPP-0014006,ACCT-03181,2025-04-17,2025-03-09,closed_lost,7678.78
OPP-0014007,ACCT-00066,2025-09-03,2025-04-01,negotiation,18632.59
OPP-0014008,ACCT-00054,2025-04-23,2025-05-06,proposal,10374.09
OPP-0014009,ACCT-02950,2025-10-02,2025-04-26,closed_won,5178.34
OPP-0014010,ACCT-04756,2025-09-03,2026-01-20,prospecting,17736.14
OPP-0014011,ACCT-01994,2025-04-24,2025-06-09,closed_won,12364.41
OPP-0014012,ACCT-02682,2025-08-07,2025-02-03,closed_lost,19386.79
OPP-0014013,ACCT-02071,2025-01-18,2025-12-23,closed_won,5594.28
OPP-0014014,ACCT-01066,2025-06-10,2025-05-03,closed_lost,11377.82
OPP-0014015,ACCT-02994,2025-06-02,2025-06-05,negotiation,13585.22
OPP-0014016,ACCT-04016,2025-02-22,2025-07-29,proposal,9094.48
OPP-0014017,ACCT-04865,2025-07-12,2025-11-02,closed_won,6299.86
OPP-0014018,ACCT-04058,2025-05-19,2026-03-01,closed_won,7639.23
OPP-0014019,ACCT-05576,2025-10-08,2025-05-02,proposal,13734.24
OPP-0014020,ACCT-05772,2025-05-11,2025-12-20,negotiation,9500.85
OPP-0014021,ACCT-04452,2025-03-01,2026-03-01,proposal,7570.5
OPP-0014022,ACCT-01483,2025-09-07,2025-05-26,prospecting,2460.45
OPP-0014023,ACCT-05890,2025-09-28,2025-05-08,negotiation,20671.09
OPP-0014024,ACCT-02058,2025-03-17,2025-05-16,prospecting,16966.58
OPP-0014025,ACCT-02420,2025-06-05,2026-02-22,negotiation,22286.4
OPP-0014026,ACCT-02278,2025-04-04,2025-10-17,closed_won,18322.98
OPP-0014027,ACCT-05457,2025-01-05,2025-02-26,closed_won,39555.83
OPP-0014028,ACCT-03989,2025-09-04,2025-04-06,closed_won,24904.12
OPP-0014029,ACCT-03511,2025-06-05,2025-07-05,proposal,7278.12
OPP-0014030,ACCT-05443,2025-10-25,2025-04-08,negotiation,35438.39
OPP-0014031,ACCT-00671,2025-10-29,2025-12-06,negotiation,11608.63
OPP-0014032,ACCT-03803,2025-03-26,2025-03-15,negotiation,25261.28
OPP-0014033,ACCT-02234,2025-01-31,2025-05-23,closed_won,9253.34
OPP-0014034,ACCT-03933,2025-07-26,2025-02-26,negotiation,26582.2
OPP-0014035,ACCT-03677,2025-09-22,2026-02-18,proposal,16079.01
OPP-0014036,ACCT-00479,2025-06-29,2025-11-25,proposal,4878.15
OPP-0014037,ACCT-00099,2025-12-21,2025-09-16,negotiation,39167.67
OPP-0014038,ACCT-01986,2025-11-05,2025-03-18,closed_lost,26275.3
OPP-0014039,ACCT-03361,2025-01-11,2025-10-21,prospecting,18846.88
OPP-0014040,ACCT-01611,2025-06-02,2025-04-04,prospecting,7133.19
OPP-0014041,ACCT-00434,2025-10-15,2025-02-22,closed_won,12475.13
OPP-0014042,ACCT-05210,2025-11-05,2026-02-23,prospecting,42342.57
OPP-0014043,ACCT-02017,2025-12-11,2025-06-24,negotiation,3774.86
OPP-0014044,ACCT-02812,2025-10-16,2025-06-18,prospecting,19879.63
OPP-0014045,ACCT-01903,2025-12-13,2025-02-27,proposal,3935.38
OPP-0014046,ACCT-00654,2025-06-11,2025-03-06,negotiation,20766.28
OPP-0014047,ACCT-04708,2025-01-12,2025-09-10,closed_lost,31991.3
OPP-0014048,ACCT-03454,2025-06-23,2025-10-31,closed_won,14235.38
OPP-0014049,ACCT-00252,2025-05-08,2025-06-01,closed_lost,15311.22
OPP-0014050,ACCT-04233,2025-02-07,2025-07-10,proposal,3103.25
OPP-0014051,ACCT-01853,2025-10-04,2025-04-07,closed_lost,10006.57
OPP-0014052,ACCT-00836,2025-01-13,2025-06-11,prospecting,10554.27
OPP-0014053,ACCT-05905,2025-11-21,2025-09-09,closed_won,11027.91
OPP-0014054,ACCT-05679,2025-04-21,2026-01-17,prospecting,6859.58
OPP-0014055,ACCT-04406,2025-10-08,2025-08-02,negotiation,18492.3
OPP-0014056,ACCT-01584,2025-01-15,2026-02-24,proposal,23976.2
OPP-0014057,ACCT-03005,2025-06-22,2025-11-03,prospecting,26777.23
OPP-0014058,ACCT-01651,2025-06-12,2025-09-15,negotiation,2214.08
OPP-0014059,ACCT-04407,2025-10-23,2025-10-12,proposal,37929.03
OPP-0014060,ACCT-04519,2025-03-10,2025-05-13,prospecting,7143.3
OPP-0014061,ACCT-04237,2025-05-30,2025-04-05,proposal,8251.97
OPP-0014062,ACCT-04922,2025-10-24,2026-01-17,proposal,7292.99
OPP-0014063,ACCT-05169,2025-08-01,2025-07-18,closed_lost,14025.54
OPP-0014064,ACCT-03209,2025-04-17,2025-04-14,proposal,7046.82
OPP-0014065,ACCT-04170,2025-08-21,2026-02-23,negotiation,9013.73
OPP-0014066,ACCT-05233,2025-03-03,2025-12-09,proposal,7139.4
OPP-0014067,ACCT-04483,2025-02-24,2026-02-13,prospecting,3166.79
OPP-0014068,ACCT-00604,2025-01-12,2025-10-10,closed_won,3161.1
OPP-0014069,ACCT-05979,2025-08-04,2025-08-15,prospecting,37235.72
OPP-0014070,ACCT-01657,2025-10-27,2025-06-25,prospecting,14958.88
OPP-0014071,ACCT-01339,2025-11-27,2025-08-19,proposal,27984.57
OPP-0014072,ACCT-05986,2025-06-19,2025-02-18,prospecting,14314.75
OPP-0014073,ACCT-05993,2025-08-31,2025-08-13,proposal,27197.51
OPP-0014074,ACCT-02312,2025-06-20,2025-12-15,negotiation,7872.03
OPP-0014075,ACCT-01081,2025-10-16,2026-01-02,closed_won,4777.47
OPP-0014076,ACCT-00033,2025-11-14,2025-07-23,closed_lost,16752.41
OPP-0014077,ACCT-03435,2025-04-28,2025-04-24,negotiation,18196.31
OPP-0014078,ACCT-05389,2025-06-05,2025-11-11,proposal,21522.93
OPP-0014079,ACCT-02722,2025-12-08,2026-01-15,prospecting,25730.7
OPP-0014080,ACCT-04229,2025-07-24,2025-08-26,proposal,57627.61
OPP-0014081,ACCT-05362,2025-04-06,2025-04-21,proposal,30040.38
OPP-0014082,ACCT-00378,2025-01-07,2025-11-19,proposal,6424.12
OPP-0014083,ACCT-03734,2025-07-21,2025-04-26,negotiation,70937.97
OPP-0014084,ACCT-00067,2025-06-14,2025-06-10,proposal,8877.41
OPP-0014085,ACCT-05682,2025-06-25,2025-06-27,proposal,11437.91
OPP-0014086,ACCT-03959,2025-09-01,2025-07-30,closed_won,3107.69
OPP-0014087,ACCT-00858,2025-03-02,2025-09-04,prospecting,26356.63
OPP-0014088,ACCT-02344,2025-10-17,2025-04-29,proposal,34289.93
OPP-0014089,ACCT-00971,2025-09-03,2025-04-13,negotiation,16125.32
OPP-0014090,ACCT-01672,2025-10-04,2025-06-02,negotiation,2927.99
OPP-0014091,ACCT-03019,2025-08-03,2025-03-23,negotiation,40587.6
OPP-0014092,ACCT-03829,2025-06-14,2025-11-08,negotiation,9845.23
OPP-0014093,ACCT-02983,2025-07-19,2026-01-15,proposal,4715.37
OPP-0014094,ACCT-01057,2025-06-27,2025-07-12,proposal,8750.81
OPP-0014095,ACCT-04648,2025-06-20,2025-11-28,prospecting,12196.29
OPP-0014096,ACCT-05465,2025-05-24,2025-05-08,negotiation,43796.22
OPP-0014097,ACCT-03161,2025-12-24,2025-08-04,proposal,30305.23
OPP-0014098,ACCT-01964,2025-08-03,2026-02-26,closed_lost,14756.79
OPP-0014099,ACCT-05692,2025-03-05,2025-05-08,negotiation,6905.02
OPP-0014100,ACCT-00715,2025-04-25,2026-02-25,closed_lost,13188.9
OPP-0014101,ACCT-03349,2025-04-11,2026-01-22,proposal,7632.86
OPP-0014102,ACCT-00792,2025-02-20,2025-08-28,prospecting,28331.72
OPP-0014103,ACCT-00244,2025-08-27,2026-02-25,prospecting,9343.9
OPP-0014104,ACCT-02376,2025-11-08,2025-10-06,proposal,990.03
OPP-0014105,ACCT-01551,2025-04-20,2025-10-24,prospecting,7429.89
OPP-0014106,ACCT-03552,2025-11-17,2025-05-06,closed_won,11989.64
OPP-0014107,ACCT-01637,2025-02-27,2026-02-13,proposal,12919.65
OPP-0014108,ACCT-00295,2025-06-19,2025-10-11,proposal,9703.41
OPP-0014109,ACCT-04431,2025-02-25,2025-12-30,proposal,39332.01
OPP-0014110,ACCT-01110,2025-03-19,2025-11-11,negotiation,20833.4
OPP-0014111,ACCT-04578,2025-07-05,2025-02-25,prospecting,39337.87
OPP-0014112,ACCT-01842,2025-06-19,2025-07-22,negotiation,13912.3
OPP-0014113,ACCT-00977,2025-02-12,2025-07-07,proposal,31137.08
OPP-0014114,ACCT-03705,2025-02-11,2025-03-14,proposal,19634.24
OPP-0014115,ACCT-04150,2025-08-26,2025-12-10,proposal,51333.15
OPP-0014116,ACCT-01416,2025-07-18,2025-11-26,prospecting,45775.81
OPP-0014117,ACCT-05831,2025-09-06,2025-06-26,negotiation,2455.47
OPP-0014118,ACCT-01545,2025-07-29,2025-11-18,prospecting,26892.59
OPP-0014119,ACCT-00867,2025-01-10,2026-02-11,proposal,16505.58
OPP-0014120,ACCT-03240,2025-10-14,2025-08-15,closed_lost,23989.98
OPP-0014121,ACCT-03669,2025-04-27,2026-01-23,closed_lost,16545.77
OPP-0014122,ACCT-05325,2025-07-11,2025-12-19,proposal,6747.28
OPP-0014123,ACCT-00119,2025-12-07,2026-01-22,proposal,15600.38
OPP-0014124,ACCT-03625,2025-04-09,2025-02-18,closed_lost,2696.85
OPP-0014125,ACCT-02378,2025-11-19,2025-10-15,negotiation,9594.52
OPP-0014126,ACCT-04127,2025-11-30,2025-02-17,prospecting,8545.1
OPP-0014127,ACCT-02096,2025-07-07,2025-12-27,negotiation,16610.56
OPP-0014128,ACCT-03105,2025-06-10,2025-02-26,negotiation,16042.66
OPP-0014129,ACCT-02487,2025-08-04,2025-04-10,proposal,16169.3
OPP-0014130,ACCT-03414,2025-03-18,2025-03-01,closed_lost,16748.68
OPP-0014131,ACCT-01197,2025-02-28,2025-09-27,prospecting,29682.91
OPP-0014132,ACCT-03740,2025-10-18,2025-04-24,prospecting,19578.22
OPP-0014133,ACCT-02706,2025-01-12,2025-06-28,proposal,24898.67
OPP-0014134,ACCT-00378,2025-02-25,2025-03-22,negotiation,13172.64
OPP-0014135,ACCT-04698,2025-10-31,2026-02-23,proposal,11512.43
OPP-0014136,ACCT-02721,2025-09-23,2025-09-30,closed_lost,17955.9
OPP-0014137,ACCT-01028,2025-09-23,2025-05-16,prospecting,24047.09
OPP-0014138,ACCT-02247,2025-08-06,2025-06-18,proposal,34610.05
OPP-0014139,ACCT-03210,2025-05-12,2025-06-20,negotiation,11590.26
OPP-0014140,ACCT-05034,2025-08-09,2025-07-28,proposal,15907.12
OPP-0014141,ACCT-05585,2025-06-17,2025-11-12,prospecting,31881.11
OPP-0014142,ACCT-05347,2025-02-08,2025-08-10,negotiation,9050.04
OPP-0014143,ACCT-01124,2025-07-06,2026-02-25,proposal,3092.95
OPP-0014144,ACCT-03491,2025-03-27,2025-11-20,negotiation,14149.82
OPP-0014145,ACCT-00595,2025-02-12,2025-08-26,prospecting,40980.73
OPP-0014146,ACCT-05651,2025-05-04,2025-04-28,closed_lost,20282.22
OPP-0014147,ACCT-01474,2025-04-14,2025-03-21,proposal,7280.4
OPP-0014148,ACCT-04772,2025-07-04,2025-03-11,negotiation,21725.72
OPP-0014149,ACCT-04444,2025-06-11,2025-07-04,negotiation,28459.23
OPP-0014150,ACCT-03540,2025-04-27,2025-11-16,closed_won,51305.61
OPP-0014151,ACCT-03746,2025-09-27,2026-01-12,prospecting,23522.87
OPP-0014152,ACCT-00787,2025-03-03,2025-03-07,prospecting,23394.26
OPP-0014153,ACCT-01516,2025-02-19,2025-10-04,proposal,6808.83
OPP-0014154,ACCT-05735,2025-12-19,2025-05-24,proposal,6626.99
OPP-0014155,ACCT-05207,2025-07-12,2025-08-12,prospecting,37519.75
OPP-0014156,ACCT-01954,2025-07-11,2025-10-17,closed_won,25855.11
OPP-0014157,ACCT-01197,2025-04-25,2025-02-26,proposal,12472.93
OPP-0014158,ACCT-03263,2025-09-18,2025-09-17,proposal,16336.31
OPP-0014159,ACCT-00152,2025-04-09,2026-02-03,negotiation,10183.71
OPP-0014160,ACCT-04629,2025-01-13,2025-08-29,closed_won,54024.29
OPP-0014161,ACCT-03949,2025-09-04,2025-04-21,proposal,3162.56
OPP-0014162,ACCT-05932,2025-11-20,2025-02-01,proposal,8217.58
OPP-0014163,ACCT-05644,2025-06-10,2025-12-29,negotiation,12464.3
OPP-0014164,ACCT-00968,2025-09-11,2025-05-12,closed_won,80644.6
OPP-0014165,ACCT-03268,2025-12-10,2025-08-05,proposal,19119.24
OPP-0014166,ACCT-02699,2025-02-09,2025-09-05,proposal,17645.0
OPP-0014167,ACCT-05470,2025-01-21,2025-04-27,closed_won,23358.62
OPP-0014168,ACCT-00828,2025-07-23,2025-08-27,proposal,19499.41
OPP-0014169,ACCT-05820,2025-12-03,2025-10-28,proposal,1556.21
OPP-0014170,ACCT-01980,2025-06-16,2025-11-06,negotiation,15904.91
OPP-0014171,ACCT-01228,2025-07-30,2025-07-10,closed_won,14112.28
OPP-0014172,ACCT-02692,2025-07-19,2026-02-07,prospecting,2127.73
OPP-0014173,ACCT-02403,2025-05-06,2025-07-23,closed_lost,32413.96
OPP-0014174,ACCT-02851,2025-04-20,2026-01-01,closed_won,17202.8
OPP-0014175,ACCT-02803,2025-03-15,2025-04-17,proposal,7316.54
OPP-0014176,ACCT-02517,2025-10-09,2025-07-14,proposal,23948.26
OPP-0014177,ACCT-02300,2025-05-05,2025-05-14,proposal,16097.83
OPP-0014178,ACCT-00583,2025-03-09,2025-05-16,negotiation,18331.68
OPP-0014179,ACCT-02559,2025-08-30,2025-08-19,negotiation,13832.61
OPP-0014180,ACCT-05551,2025-01-13,2025-05-01,closed_won,31597.42
OPP-0014181,ACCT-00421,2025-06-17,2026-02-14,proposal,12997.67
OPP-0014182,ACCT-00072,2025-10-27,2025-07-18,proposal,11742.83
OPP-0014183,ACCT-05931,2025-07-22,2026-01-17,closed_lost,7313.29
OPP-0014184,ACCT-04510,2025-03-11,2025-10-12,prospecting,7532.89
OPP-0014185,ACCT-03964,2025-04-07,2025-06-10,prospecting,27679.34
OPP-0014186,ACCT-05044,2025-08-11,2025-10-23,closed_won,36653.17
OPP-0014187,ACCT-00629,2025-03-19,2025-05-21,prospecting,17970.53
OPP-0014188,ACCT-01037,2025-09-19,2025-10-28,prospecting,19076.1
OPP-0014189,ACCT-01604,2025-01-09,2026-01-26,closed_lost,11380.96
OPP-0014190,ACCT-02271,2025-07-07,2025-10-30,proposal,12141.03
OPP-0014191,ACCT-00373,2025-03-14,2025-11-28,prospecting,24631.99
OPP-0014192,ACCT-00587,2025-02-16,2025-06-02,proposal,20713.28
OPP-0014193,ACCT-05054,2025-12-03,2025-02-01,proposal,19556.98
OPP-0014194,ACCT-01231,2025-03-25,2025-06-02,prospecting,12595.77
OPP-0014195,ACCT-02973,2025-01-13,2025-11-22,prospecting,11126.36
OPP-0014196,ACCT-02398,2025-05-03,2025-06-08,prospecting,17202.7
OPP-0014197,ACCT-05115,2025-07-13,2025-11-06,prospecting,25547.93
OPP-0014198,ACCT-02823,2025-05-25,2025-09-25,closed_lost,10526.71
OPP-0014199,ACCT-00030,2025-05-01,2025-10-10,negotiation,24234.38
OPP-0014200,ACCT-00913,2025-05-13,2026-01-01,prospecting,8115.04
OPP-0014201,ACCT-05962,2025-06-19,2025-04-16,closed_won,7007.33
OPP-0014202,ACCT-02863,2025-12-24,2026-01-08,prospecting,30041.85
OPP-0014203,ACCT-01761,2025-04-27,2025-03-30,closed_won,15453.26
OPP-0014204,ACCT-05666,2025-09-06,2025-04-20,negotiation,35370.63
OPP-0014205,ACCT-04850,2025-10-21,2025-03-12,proposal,10543.27
OPP-0014206,ACCT-04676,2025-03-14,2025-03-21,closed_lost,8222.27
OPP-0014207,ACCT-03772,2025-06-15,2025-02-09,closed_won,754.63
OPP-0014208,ACCT-02084,2025-03-30,2025-11-11,closed_won,23881.15
OPP-0014209,ACCT-03001,2025-12-06,2025-04-20,closed_won,12358.54
OPP-0014210,ACCT-00162,2025-06-23,2025-10-24,proposal,6745.73
OPP-0014211,ACCT-04310,2025-10-09,2025-12-21,closed_lost,25215.54
OPP-0014212,ACCT-04545,2025-09-05,2025-05-04,closed_won,9565.24
OPP-0014213,ACCT-04828,2025-08-30,2025-09-24,closed_won,28082.26
OPP-0014214,ACCT-03096,2025-11-16,2025-04-24,prospecting,26121.04
OPP-0014215,ACCT-01688,2025-07-09,2025-04-17,closed_lost,14474.84
OPP-0014216,ACCT-01806,2025-12-31,2026-01-16,proposal,1560.6
OPP-0014217,ACCT-00422,2025-07-06,2025-03-10,closed_lost,4462.83
OPP-0014218,ACCT-00921,2025-09-04,2025-07-26,negotiation,12168.99
OPP-0014219,ACCT-01261,2025-11-19,2025-05-12,prospecting,10715.98
OPP-0014220,ACCT-04319,2025-09-22,2025-11-18,negotiation,10972.89
OPP-0014221,ACCT-05326,2025-09-08,2026-01-10,prospecting,15137.11
OPP-0014222,ACCT-05214,2025-11-16,2025-12-03,negotiation,21134.66
OPP-0014223,ACCT-04185,2025-06-27,2025-03-10,prospecting,12003.98
OPP-0014224,ACCT-01884,2025-10-22,2025-04-07,closed_won,5017.1
OPP-0014225,ACCT-00688,2025-02-05,2025-03-06,proposal,23647.7
OPP-0014226,ACCT-05049,2025-07-14,2026-02-26,prospecting,7914.16
OPP-0014227,ACCT-00415,2025-08-21,2025-03-31,closed_won,14088.34
OPP-0014228,ACCT-03001,2025-12-06,2025-04-02,negotiation,25466.02
OPP-0014229,ACCT-02113,2025-04-08,2025-07-19,closed_lost,37318.79
OPP-0014230,ACCT-01220,2025-01-02,2025-05-05,negotiation,12077.64
OPP-0014231,ACCT-00099,2025-12-15,2026-02-13,proposal,13222.28
OPP-0014232,ACCT-03023,2025-12-25,2025-10-02,closed_won,9999.29
OPP-0014233,ACCT-05657,2025-02-08,2025-02-25,negotiation,17322.27
OPP-0014234,ACCT-05386,2025-12-01,2025-10-13,negotiation,20619.94
OPP-0014235,ACCT-03243,2025-08-17,2025-12-17,prospecting,34313.47
OPP-0014236,ACCT-03352,2025-10-05,2025-11-25,negotiation,34337.43
OPP-0014237,ACCT-05395,2025-08-20,2025-08-16,proposal,18551.88
OPP-0014238,ACCT-03597,2025-05-02,2025-09-30,proposal,25645.95
OPP-0014239,ACCT-02260,2025-11-28,2025-04-12,proposal,27679.72
OPP-0014240,ACCT-05877,2025-09-15,2025-10-09,negotiation,13670.78
OPP-0014241,ACCT-02764,2025-09-01,2025-09-28,closed_lost,1295.59
OPP-0014242,ACCT-03316,2025-04-13,2025-12-16,closed_won,11570.67
OPP-0014243,ACCT-03730,2025-11-07,2025-10-02,negotiation,37979.27
OPP-0014244,ACCT-05076,2025-05-20,2025-04-15,prospecting,5371.98
OPP-0014245,ACCT-03690,2025-05-20,2025-04-11,negotiation,2540.55
OPP-0014246,ACCT-05568,2025-09-07,2025-03-29,prospecting,14190.65
OPP-0014247,ACCT-01528,2025-08-21,2025-06-02,proposal,16959.3
OPP-0014248,ACCT-01811,2025-03-16,2025-04-04,negotiation,18583.11
OPP-0014249,ACCT-03050,2025-11-22,2025-05-23,prospecting,10849.02
OPP-0014250,ACCT-04483,2025-02-14,2025-12-11,prospecting,25331.72
OPP-0014251,ACCT-01854,2025-06-13,2025-06-01,prospecting,27166.1
OPP-0014252,ACCT-04672,2025-06-21,2025-02-24,proposal,4178.8
OPP-0014253,ACCT-03278,2025-05-17,2025-12-04,closed_won,6559.37
OPP-0014254,ACCT-02396,2025-07-15,2025-08-06,closed_won,27659.43
OPP-0014255,ACCT-04901,2025-12-21,2025-09-01,negotiation,23430.68
OPP-0014256,ACCT-02314,2025-01-04,2025-04-09,proposal,38824.05
OPP-0014257,ACCT-00420,2025-09-01,2025-06-18,negotiation,44620.89
OPP-0014258,ACCT-04231,2025-07-24,2026-01-10,proposal,53898.08
OPP-0014259,ACCT-04554,2025-10-27,2026-02-24,prospecting,18901.63
OPP-0014260,ACCT-01338,2025-10-13,2025-09-01,closed_lost,9814.91
OPP-0014261,ACCT-03548,2025-11-14,2025-09-01,proposal,20713.88
OPP-0014262,ACCT-02547,2025-04-07,2025-06-16,prospecting,16811.08
OPP-0014263,ACCT-05528,2025-04-02,2026-01-18,closed_won,7029.94
OPP-0014264,ACCT-00124,2025-09-20,2025-10-31,negotiation,16113.53
OPP-0014265,ACCT-03894,2025-03-25,2025-05-05,proposal,21677.23
OPP-0014266,ACCT-03454,2025-01-11,2026-02-07,closed_won,4362.33
OPP-0014267,ACCT-04195,2025-08-31,2026-03-03,closed_lost,7474.3
